FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,5321.532193674434,4870.9489887840255,1.0,1.0,"d[j = 1, t = 1]: 4583.01; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 8172.91; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 11685.51; d[j = 4, t = 2]: 1070.40; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.1,5355.461711364007,4870.9489887840255,1.0,1.0,"d[j = 1, t = 1]: 4179.52; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 8576.39; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 11685.51; d[j = 4, t = 2]: 1070.40; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.2,5389.391229053579,4870.9489887840255,1.0,1.0,"d[j = 1, t = 1]: 3776.03; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 8979.88; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 11685.51; d[j = 4, t = 2]: 1070.40; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.3,5423.320746743151,4870.9489887840255,1.0,1.0,"d[j = 1, t = 1]: 3372.54; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 9383.37; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 11685.51; d[j = 4, t = 2]: 1070.40; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.4,5457.250264432724,4870.9489887840255,1.0,1.0,"d[j = 1, t = 1]: 2969.05; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 9786.86; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 11685.51; d[j = 4, t = 2]: 1070.40; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.5,5491.179782122297,4870.9489887840255,1.0,1.0,"d[j = 1, t = 1]: 2565.56; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 10190.35; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 11685.51; d[j = 4, t = 2]: 1070.40; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.6,5521.035125246974,4870.9489887840255,1.0,1.0,"d[j = 1, t = 1]: 2073.27; d[j = 1, t = 2]: 400.86; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 10281.78; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 11685.51; d[j = 4, t = 2]: 1070.40; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.7,5549.696666966125,4870.9489887840255,1.0,1.0,"d[j = 1, t = 1]: 1554.95; d[j = 1, t = 2]: 919.18; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 10281.78; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 11685.51; d[j = 4, t = 2]: 1070.40; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.8,5578.358208685277,4870.9489887840255,1.0,1.0,"d[j = 1, t = 1]: 1036.63; d[j = 1, t = 2]: 1437.49; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 10281.78; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 11685.51; d[j = 4, t = 2]: 1070.40; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.9,5609.528921335484,4864.296817238288,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 3203.34; d[j = 2, t = 2]: 9552.57; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 11685.51; d[j = 4, t = 2]: 1070.40; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
