FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4566.52009215968,4566.52009215968,1.0,0.0,"d[j = 1, t = 1]: 4133.73; d[j = 1, t = 2]: 3047.44; d[j = 2, t = 1]: 3035.90; d[j = 2, t = 2]: 2538.84; d[j = 3, t = 1]: 1820.21; d[j = 3, t = 2]: 3790.26; d[j = 4, t = 1]: 3229.87; d[j = 4, t = 2]: 3915.58; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.1,4566.52009215968,4566.52009215968,1.0,0.0,"d[j = 1, t = 1]: 4133.73; d[j = 1, t = 2]: 3047.44; d[j = 2, t = 1]: 3035.90; d[j = 2, t = 2]: 2538.84; d[j = 3, t = 1]: 1820.21; d[j = 3, t = 2]: 3790.26; d[j = 4, t = 1]: 3229.87; d[j = 4, t = 2]: 3915.58; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.2,4566.52009215968,4566.52009215968,1.0,0.0,"d[j = 1, t = 1]: 4133.73; d[j = 1, t = 2]: 3047.44; d[j = 2, t = 1]: 3035.90; d[j = 2, t = 2]: 2538.84; d[j = 3, t = 1]: 1820.21; d[j = 3, t = 2]: 3790.26; d[j = 4, t = 1]: 3229.87; d[j = 4, t = 2]: 3915.58; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.3,4566.52009215968,4566.52009215968,1.0,0.0,"d[j = 1, t = 1]: 4133.73; d[j = 1, t = 2]: 3047.44; d[j = 2, t = 1]: 3035.90; d[j = 2, t = 2]: 2538.84; d[j = 3, t = 1]: 1820.21; d[j = 3, t = 2]: 3790.26; d[j = 4, t = 1]: 3229.87; d[j = 4, t = 2]: 3915.58; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.4,4566.52009215968,4566.520092159681,1.0,0.0,"d[j = 1, t = 1]: 4133.73; d[j = 1, t = 2]: 3047.44; d[j = 2, t = 1]: 3035.90; d[j = 2, t = 2]: 2538.84; d[j = 3, t = 1]: 1820.21; d[j = 3, t = 2]: 3790.26; d[j = 4, t = 1]: 3229.87; d[j = 4, t = 2]: 3915.58; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.5,4566.52009215968,4566.52009215968,1.0,0.0,"d[j = 1, t = 1]: 4133.73; d[j = 1, t = 2]: 3047.44; d[j = 2, t = 1]: 3035.90; d[j = 2, t = 2]: 2538.84; d[j = 3, t = 1]: 1820.21; d[j = 3, t = 2]: 3790.26; d[j = 4, t = 1]: 3229.87; d[j = 4, t = 2]: 3915.58; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.6,4566.52009215968,4566.52009215968,1.0,0.0,"d[j = 1, t = 1]: 4133.73; d[j = 1, t = 2]: 3047.44; d[j = 2, t = 1]: 3035.90; d[j = 2, t = 2]: 2538.84; d[j = 3, t = 1]: 1820.21; d[j = 3, t = 2]: 3790.26; d[j = 4, t = 1]: 3229.87; d[j = 4, t = 2]: 3915.58; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.7,4566.52009215968,4566.52009215968,1.0,0.0,"d[j = 1, t = 1]: 4133.73; d[j = 1, t = 2]: 3047.44; d[j = 2, t = 1]: 3035.90; d[j = 2, t = 2]: 2538.84; d[j = 3, t = 1]: 1820.21; d[j = 3, t = 2]: 3790.26; d[j = 4, t = 1]: 3229.87; d[j = 4, t = 2]: 3915.58; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.8,4566.52009215968,4566.52009215968,1.0,0.0,"d[j = 1, t = 1]: 4133.73; d[j = 1, t = 2]: 3047.44; d[j = 2, t = 1]: 3035.90; d[j = 2, t = 2]: 2538.84; d[j = 3, t = 1]: 1820.21; d[j = 3, t = 2]: 3790.26; d[j = 4, t = 1]: 3229.87; d[j = 4, t = 2]: 3915.58; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.9,4566.52009215968,4566.52009215968,1.0,0.0,"d[j = 1, t = 1]: 4133.73; d[j = 1, t = 2]: 3047.44; d[j = 2, t = 1]: 3035.90; d[j = 2, t = 2]: 2538.84; d[j = 3, t = 1]: 1820.21; d[j = 3, t = 2]: 3790.26; d[j = 4, t = 1]: 3229.87; d[j = 4, t = 2]: 3915.58; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
1.0,4566.52009215968,4566.52009215968,1.0,0.0,"d[j = 1, t = 1]: 4133.73; d[j = 1, t = 2]: 3047.44; d[j = 2, t = 1]: 3035.90; d[j = 2, t = 2]: 2538.84; d[j = 3, t = 1]: 1820.21; d[j = 3, t = 2]: 3790.26; d[j = 4, t = 1]: 3229.87; d[j = 4, t = 2]: 3915.58; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
