FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4769.866760594483,4638.851877363861,0.0,3.0,"d[j = 1, t = 1]: 2271.20; d[j = 1, t = 2]: 6954.22; d[j = 2, t = 1]: 1965.48; d[j = 2, t = 2]: 1565.02; d[j = 3, t = 1]: 5527.68; d[j = 3, t = 2]: 5201.26; d[j = 4, t = 1]: 2026.97; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.1,4868.490744944434,4597.563573393794,1.0,1.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1124.89; d[j = 2, t = 1]: 4442.63; d[j = 2, t = 2]: 7188.39; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 151.62; d[j = 4, t = 1]: 6936.82; d[j = 4, t = 2]: 5667.47; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.2,4868.490744944434,4597.563573393794,1.0,1.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1124.89; d[j = 2, t = 1]: 4442.63; d[j = 2, t = 2]: 7188.39; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 151.62; d[j = 4, t = 1]: 6936.82; d[j = 4, t = 2]: 5667.47; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.3,4877.844406722974,4597.563573393794,1.0,1.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 6954.22; d[j = 2, t = 1]: 1981.13; d[j = 2, t = 2]: 3820.56; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 151.62; d[j = 4, t = 1]: 6936.82; d[j = 4, t = 2]: 5667.47; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.4,4905.888621894672,4597.563573393794,1.0,1.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 6954.22; d[j = 2, t = 1]: 1653.70; d[j = 2, t = 2]: 4148.00; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 151.62; d[j = 4, t = 1]: 6936.82; d[j = 4, t = 2]: 5667.47; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.5,4937.170561812493,4597.563573393794,1.0,1.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 6954.22; d[j = 2, t = 1]: 1326.26; d[j = 2, t = 2]: 4475.44; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 6340.03; d[j = 4, t = 1]: 2264.68; d[j = 4, t = 2]: 4151.20; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.6,4998.374525893218,4597.563573393794,1.0,1.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 6954.22; d[j = 2, t = 1]: 998.82; d[j = 2, t = 2]: 4802.88; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 6340.03; d[j = 4, t = 1]: 1877.52; d[j = 4, t = 2]: 4538.37; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.7,4957.762572266028,4619.328753791926,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1124.89; d[j = 2, t = 1]: 4442.63; d[j = 2, t = 2]: 7188.39; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 151.62; d[j = 4, t = 1]: 6936.82; d[j = 4, t = 2]: 5667.47; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.8,4957.762572266028,4619.328753791926,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1124.89; d[j = 2, t = 1]: 4442.63; d[j = 2, t = 2]: 7188.39; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 151.62; d[j = 4, t = 1]: 6936.82; d[j = 4, t = 2]: 5667.47; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.9,4957.762572266028,4619.328753791926,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1124.89; d[j = 2, t = 1]: 4442.63; d[j = 2, t = 2]: 7188.39; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 151.62; d[j = 4, t = 1]: 6936.82; d[j = 4, t = 2]: 5667.47; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
1.0,4957.762572266028,4619.328753791926,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1124.89; d[j = 2, t = 1]: 4442.63; d[j = 2, t = 2]: 7188.39; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 151.62; d[j = 4, t = 1]: 6936.82; d[j = 4, t = 2]: 5667.47; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
