FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4101.58395113161,4014.0991917437113,0.0,3.0,"d[j = 1, t = 1]: 1299.01; d[j = 1, t = 2]: 4401.99; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 7054.91; d[j = 3, t = 1]: 6218.48; d[j = 3, t = 2]: 2506.14; d[j = 4, t = 1]: 3236.31; d[j = 4, t = 2]: 794.98; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.1,4137.943208190836,4014.0991917437113,0.0,3.0,"d[j = 1, t = 1]: 1299.01; d[j = 1, t = 2]: 3956.20; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 7500.71; d[j = 3, t = 1]: 6113.67; d[j = 3, t = 2]: 2265.02; d[j = 4, t = 1]: 3236.31; d[j = 4, t = 2]: 1140.92; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.2,4174.302465250061,4014.0991917437113,0.0,3.0,"d[j = 1, t = 1]: 1299.01; d[j = 1, t = 2]: 3510.40; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 7946.51; d[j = 3, t = 1]: 6008.85; d[j = 3, t = 2]: 2023.89; d[j = 4, t = 1]: 3236.31; d[j = 4, t = 2]: 1486.86; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.3,4208.074916701313,4014.0991917437113,0.0,3.0,"d[j = 1, t = 1]: 1299.01; d[j = 1, t = 2]: 2996.39; d[j = 2, t = 1]: 327.10; d[j = 2, t = 2]: 8133.41; d[j = 3, t = 1]: 5904.04; d[j = 3, t = 2]: 1782.76; d[j = 4, t = 1]: 3236.31; d[j = 4, t = 2]: 1832.80; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.4,4239.979888764685,4014.0991917437113,0.0,3.0,"d[j = 1, t = 1]: 1299.01; d[j = 1, t = 2]: 2433.14; d[j = 2, t = 1]: 890.35; d[j = 2, t = 2]: 8133.41; d[j = 3, t = 1]: 5799.22; d[j = 3, t = 2]: 1541.64; d[j = 4, t = 1]: 3236.31; d[j = 4, t = 2]: 2178.74; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.5,4278.322818805642,4014.0991917437113,0.0,3.0,"d[j = 1, t = 1]: 1299.01; d[j = 1, t = 2]: 1869.90; d[j = 2, t = 1]: 1453.60; d[j = 2, t = 2]: 8133.41; d[j = 3, t = 1]: 5585.67; d[j = 3, t = 2]: 1828.59; d[j = 4, t = 1]: 1113.24; d[j = 4, t = 2]: 4228.41; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.6,4316.974120805369,4014.0991917437113,0.0,3.0,"d[j = 1, t = 1]: 1299.01; d[j = 1, t = 2]: 1306.65; d[j = 2, t = 1]: 2016.85; d[j = 2, t = 2]: 8133.41; d[j = 3, t = 1]: 5585.67; d[j = 3, t = 2]: 1419.97; d[j = 4, t = 1]: 1521.86; d[j = 4, t = 2]: 4228.41; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.7,4355.6254228050975,4014.0991917437113,0.0,3.0,"d[j = 1, t = 1]: 1299.01; d[j = 1, t = 2]: 743.40; d[j = 2, t = 1]: 2580.09; d[j = 2, t = 2]: 8133.41; d[j = 3, t = 1]: 5585.67; d[j = 3, t = 2]: 1011.34; d[j = 4, t = 1]: 1930.49; d[j = 4, t = 2]: 4228.41; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.8,4394.276724804826,4014.0991917437113,0.0,3.0,"d[j = 1, t = 1]: 1299.01; d[j = 1, t = 2]: 180.15; d[j = 2, t = 1]: 3143.34; d[j = 2, t = 2]: 8133.41; d[j = 3, t = 1]: 5585.67; d[j = 3, t = 2]: 602.72; d[j = 4, t = 1]: 2339.11; d[j = 4, t = 2]: 4228.41; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.9,4417.692442929547,4014.099191743711,0.0,3.0,"d[j = 1, t = 1]: 1299.01; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 3323.49; d[j = 2, t = 2]: 8133.41; d[j = 3, t = 1]: 5585.67; d[j = 3, t = 2]: 194.10; d[j = 4, t = 1]: 2747.74; d[j = 4, t = 2]: 4228.41; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
