FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4869.786725372309,4474.788743521174,1.0,0.0,"d[j = 1, t = 1]: 1552.05; d[j = 1, t = 2]: 6881.11; d[j = 2, t = 1]: 4322.75; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 2674.75; d[j = 3, t = 2]: 5736.60; d[j = 4, t = 1]: 4344.57; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.1,4903.902068459754,4474.788743521174,1.0,0.0,"d[j = 1, t = 1]: 787.95; d[j = 1, t = 2]: 6881.11; d[j = 2, t = 1]: 5086.85; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 1857.20; d[j = 3, t = 2]: 5736.60; d[j = 4, t = 1]: 5162.12; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.2,4938.0174115472,4474.788743521174,1.0,0.0,"d[j = 1, t = 1]: 23.86; d[j = 1, t = 2]: 6881.11; d[j = 2, t = 1]: 5850.95; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 1039.65; d[j = 3, t = 2]: 5736.60; d[j = 4, t = 1]: 5979.66; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.3,4970.597118423357,4474.788743521174,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 6881.11; d[j = 2, t = 1]: 5113.44; d[j = 2, t = 2]: 761.36; d[j = 3, t = 1]: 222.10; d[j = 3, t = 2]: 5736.60; d[j = 4, t = 1]: 6797.21; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.4,5001.892079356091,4474.788743521174,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 6881.11; d[j = 2, t = 1]: 4327.54; d[j = 2, t = 2]: 1547.26; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 5736.60; d[j = 4, t = 1]: 6406.88; d[j = 4, t = 2]: 612.43; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.5,5032.726283646489,4474.788743521174,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 6881.11; d[j = 2, t = 1]: 3541.64; d[j = 2, t = 2]: 2333.16; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 5736.60; d[j = 4, t = 1]: 5566.01; d[j = 4, t = 2]: 1453.31; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.6,5063.5604879368875,4474.788743521174,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 6881.11; d[j = 2, t = 1]: 2755.74; d[j = 2, t = 2]: 3119.06; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 5736.60; d[j = 4, t = 1]: 4725.13; d[j = 4, t = 2]: 2294.18; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.7,5094.394692227286,4474.788743521174,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 6881.11; d[j = 2, t = 1]: 1969.85; d[j = 2, t = 2]: 3904.96; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 5736.60; d[j = 4, t = 1]: 3884.26; d[j = 4, t = 2]: 3135.06; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.8,5063.830868201523,4514.63687120531,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 5367.12; d[j = 2, t = 2]: 7388.80; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 7098.23; d[j = 4, t = 2]: 5657.68; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.9,5063.830868201523,4514.63687120531,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 5367.12; d[j = 2, t = 2]: 7388.80; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 7098.23; d[j = 4, t = 2]: 5657.68; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
1.0,5063.830868201524,4514.63687120531,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 5367.12; d[j = 2, t = 2]: 7388.80; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 7098.23; d[j = 4, t = 2]: 5657.68; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
