FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4169.11170279719,4169.11170279719,1.0,0.0,"d[j = 1, t = 1]: 3641.66; d[j = 1, t = 2]: 2768.73; d[j = 2, t = 1]: 4233.94; d[j = 2, t = 2]: 2111.59; d[j = 3, t = 1]: 2634.90; d[j = 3, t = 2]: 2656.47; d[j = 4, t = 1]: 2057.62; d[j = 4, t = 2]: 5406.91; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.1,4169.11170279719,4169.11170279719,1.0,0.0,"d[j = 1, t = 1]: 3641.66; d[j = 1, t = 2]: 2768.73; d[j = 2, t = 1]: 4233.94; d[j = 2, t = 2]: 2111.59; d[j = 3, t = 1]: 2634.90; d[j = 3, t = 2]: 2656.47; d[j = 4, t = 1]: 2057.62; d[j = 4, t = 2]: 5406.91; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.2,4169.11170279719,4169.11170279719,1.0,0.0,"d[j = 1, t = 1]: 3641.66; d[j = 1, t = 2]: 2768.73; d[j = 2, t = 1]: 4233.94; d[j = 2, t = 2]: 2111.59; d[j = 3, t = 1]: 2634.90; d[j = 3, t = 2]: 2656.47; d[j = 4, t = 1]: 2057.62; d[j = 4, t = 2]: 5406.91; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.3,4169.11170279719,4169.11170279719,1.0,0.0,"d[j = 1, t = 1]: 3641.66; d[j = 1, t = 2]: 2768.73; d[j = 2, t = 1]: 4233.94; d[j = 2, t = 2]: 2111.59; d[j = 3, t = 1]: 2634.90; d[j = 3, t = 2]: 2656.47; d[j = 4, t = 1]: 2057.62; d[j = 4, t = 2]: 5406.91; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.4,4169.11170279719,4169.11170279719,1.0,0.0,"d[j = 1, t = 1]: 3641.66; d[j = 1, t = 2]: 2768.73; d[j = 2, t = 1]: 4233.94; d[j = 2, t = 2]: 2111.59; d[j = 3, t = 1]: 2634.90; d[j = 3, t = 2]: 2656.47; d[j = 4, t = 1]: 2057.62; d[j = 4, t = 2]: 5406.91; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.5,4169.11170279719,4169.11170279719,1.0,0.0,"d[j = 1, t = 1]: 3641.66; d[j = 1, t = 2]: 2768.73; d[j = 2, t = 1]: 4233.94; d[j = 2, t = 2]: 2111.59; d[j = 3, t = 1]: 2634.90; d[j = 3, t = 2]: 2656.47; d[j = 4, t = 1]: 2057.62; d[j = 4, t = 2]: 5406.91; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.6,4169.11170279719,4169.11170279719,1.0,0.0,"d[j = 1, t = 1]: 3641.66; d[j = 1, t = 2]: 2768.73; d[j = 2, t = 1]: 4233.94; d[j = 2, t = 2]: 2111.59; d[j = 3, t = 1]: 2634.90; d[j = 3, t = 2]: 2656.47; d[j = 4, t = 1]: 2057.62; d[j = 4, t = 2]: 5406.91; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.7,4169.11170279719,4169.11170279719,1.0,0.0,"d[j = 1, t = 1]: 3641.66; d[j = 1, t = 2]: 2768.73; d[j = 2, t = 1]: 4233.94; d[j = 2, t = 2]: 2111.59; d[j = 3, t = 1]: 2634.90; d[j = 3, t = 2]: 2656.47; d[j = 4, t = 1]: 2057.62; d[j = 4, t = 2]: 5406.91; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.8,4169.11170279719,4169.11170279719,1.0,0.0,"d[j = 1, t = 1]: 3641.66; d[j = 1, t = 2]: 2768.73; d[j = 2, t = 1]: 4233.94; d[j = 2, t = 2]: 2111.59; d[j = 3, t = 1]: 2634.90; d[j = 3, t = 2]: 2656.47; d[j = 4, t = 1]: 2057.62; d[j = 4, t = 2]: 5406.91; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.9,4169.11170279719,4169.11170279719,1.0,0.0,"d[j = 1, t = 1]: 3641.66; d[j = 1, t = 2]: 2768.73; d[j = 2, t = 1]: 4233.94; d[j = 2, t = 2]: 2111.59; d[j = 3, t = 1]: 2634.90; d[j = 3, t = 2]: 2656.47; d[j = 4, t = 1]: 2057.62; d[j = 4, t = 2]: 5406.91; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
1.0,4229.8954232600245,4229.8954232600245,0.0,3.0,"d[j = 1, t = 1]: 3641.66; d[j = 1, t = 2]: 2768.73; d[j = 2, t = 1]: 4233.94; d[j = 2, t = 2]: 2111.59; d[j = 3, t = 1]: 2634.90; d[j = 3, t = 2]: 2656.47; d[j = 4, t = 1]: 2057.62; d[j = 4, t = 2]: 5406.91; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
