FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4981.357764084754,4981.357764084754,0.0,3.0,"d[j = 1, t = 1]: 2861.55; d[j = 1, t = 2]: 3544.49; d[j = 2, t = 1]: 3329.33; d[j = 2, t = 2]: 3020.54; d[j = 3, t = 1]: 3377.38; d[j = 3, t = 2]: 2618.71; d[j = 4, t = 1]: 3293.41; d[j = 4, t = 2]: 3466.41; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.1,4981.357764084754,4981.357764084754,0.0,3.0,"d[j = 1, t = 1]: 2861.55; d[j = 1, t = 2]: 3544.49; d[j = 2, t = 1]: 3329.33; d[j = 2, t = 2]: 3020.54; d[j = 3, t = 1]: 3377.38; d[j = 3, t = 2]: 2618.71; d[j = 4, t = 1]: 3293.41; d[j = 4, t = 2]: 3466.41; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.2,4981.357764084754,4981.357764084754,0.0,3.0,"d[j = 1, t = 1]: 2861.55; d[j = 1, t = 2]: 3544.49; d[j = 2, t = 1]: 3329.33; d[j = 2, t = 2]: 3020.54; d[j = 3, t = 1]: 3377.38; d[j = 3, t = 2]: 2618.71; d[j = 4, t = 1]: 3293.41; d[j = 4, t = 2]: 3466.41; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.3,5010.075074478386,5010.075074478386,1.0,1.0,"d[j = 1, t = 1]: 2861.55; d[j = 1, t = 2]: 3544.49; d[j = 2, t = 1]: 3329.33; d[j = 2, t = 2]: 3020.54; d[j = 3, t = 1]: 3377.38; d[j = 3, t = 2]: 2618.71; d[j = 4, t = 1]: 3293.41; d[j = 4, t = 2]: 3466.41; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.4,5010.075074478386,5010.075074478386,1.0,1.0,"d[j = 1, t = 1]: 2861.55; d[j = 1, t = 2]: 3544.49; d[j = 2, t = 1]: 3329.33; d[j = 2, t = 2]: 3020.54; d[j = 3, t = 1]: 3377.38; d[j = 3, t = 2]: 2618.71; d[j = 4, t = 1]: 3293.41; d[j = 4, t = 2]: 3466.41; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.5,5010.075074478386,5010.075074478386,1.0,1.0,"d[j = 1, t = 1]: 2861.55; d[j = 1, t = 2]: 3544.49; d[j = 2, t = 1]: 3329.33; d[j = 2, t = 2]: 3020.54; d[j = 3, t = 1]: 3377.38; d[j = 3, t = 2]: 2618.71; d[j = 4, t = 1]: 3293.41; d[j = 4, t = 2]: 3466.41; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.6,5010.075074478386,5010.075074478386,1.0,1.0,"d[j = 1, t = 1]: 2861.55; d[j = 1, t = 2]: 3544.49; d[j = 2, t = 1]: 3329.33; d[j = 2, t = 2]: 3020.54; d[j = 3, t = 1]: 3377.38; d[j = 3, t = 2]: 2618.71; d[j = 4, t = 1]: 3293.41; d[j = 4, t = 2]: 3466.41; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.7,5010.075074478386,5010.075074478386,1.0,1.0,"d[j = 1, t = 1]: 2861.55; d[j = 1, t = 2]: 3544.49; d[j = 2, t = 1]: 3329.33; d[j = 2, t = 2]: 3020.54; d[j = 3, t = 1]: 3377.38; d[j = 3, t = 2]: 2618.71; d[j = 4, t = 1]: 3293.41; d[j = 4, t = 2]: 3466.41; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.8,5010.075074478386,5010.075074478386,1.0,1.0,"d[j = 1, t = 1]: 2861.55; d[j = 1, t = 2]: 3544.49; d[j = 2, t = 1]: 3329.33; d[j = 2, t = 2]: 3020.54; d[j = 3, t = 1]: 3377.38; d[j = 3, t = 2]: 2618.71; d[j = 4, t = 1]: 3293.41; d[j = 4, t = 2]: 3466.41; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.9,5010.075074478386,5010.075074478386,1.0,1.0,"d[j = 1, t = 1]: 2861.55; d[j = 1, t = 2]: 3544.49; d[j = 2, t = 1]: 3329.33; d[j = 2, t = 2]: 3020.54; d[j = 3, t = 1]: 3377.38; d[j = 3, t = 2]: 2618.71; d[j = 4, t = 1]: 3293.41; d[j = 4, t = 2]: 3466.41; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
1.0,5010.075074478386,5010.075074478386,1.0,1.0,"d[j = 1, t = 1]: 2861.55; d[j = 1, t = 2]: 3544.49; d[j = 2, t = 1]: 3329.33; d[j = 2, t = 2]: 3020.54; d[j = 3, t = 1]: 3377.38; d[j = 3, t = 2]: 2618.71; d[j = 4, t = 1]: 3293.41; d[j = 4, t = 2]: 3466.41; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
