FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4483.34585636502,4152.605855857378,1.0,0.0,"d[j = 1, t = 1]: 1623.76; d[j = 1, t = 2]: 5823.60; d[j = 2, t = 1]: 5308.55; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 5584.05; d[j = 4, t = 1]: 7171.87; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.1,4564.399046285068,4152.605855857378,1.0,0.0,"d[j = 1, t = 1]: 2126.55; d[j = 1, t = 2]: 5320.81; d[j = 2, t = 1]: 5308.55; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 5155.13; d[j = 4, t = 1]: 7600.78; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.2,4636.648960056788,4152.605855857378,1.0,0.0,"d[j = 1, t = 1]: 2629.34; d[j = 1, t = 2]: 4818.02; d[j = 2, t = 1]: 5308.55; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 223.68; d[j = 3, t = 2]: 4666.99; d[j = 4, t = 1]: 7865.24; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.3,4671.278453814737,4155.457597200061,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 4413.98; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 8341.93; d[j = 3, t = 1]: 807.05; d[j = 3, t = 2]: 4083.62; d[j = 4, t = 1]: 7865.24; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.4,4702.480134975096,4155.457597200061,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 4413.98; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 8341.93; d[j = 3, t = 1]: 1390.42; d[j = 3, t = 2]: 3500.24; d[j = 4, t = 1]: 7865.24; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.5,4733.681816135455,4155.457597200061,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 4413.98; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 8341.93; d[j = 3, t = 1]: 1973.80; d[j = 3, t = 2]: 2916.87; d[j = 4, t = 1]: 7865.24; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.6,4764.883497295814,4155.457597200061,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 4413.98; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 8341.93; d[j = 3, t = 1]: 2557.17; d[j = 3, t = 2]: 2333.50; d[j = 4, t = 1]: 7865.24; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.7,4796.085178456173,4155.457597200061,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 4413.98; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 8341.93; d[j = 3, t = 1]: 3140.55; d[j = 3, t = 2]: 1750.12; d[j = 4, t = 1]: 7865.24; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.8,4830.741258439117,4155.457597200061,0.0,3.0,"d[j = 1, t = 1]: 5451.44; d[j = 1, t = 2]: 1672.24; d[j = 2, t = 1]: 5308.55; d[j = 2, t = 2]: 323.68; d[j = 3, t = 1]: 3723.92; d[j = 3, t = 2]: 1166.75; d[j = 4, t = 1]: 7865.24; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.9,4886.909799528952,4155.457597200061,0.0,3.0,"d[j = 1, t = 1]: 5451.44; d[j = 1, t = 2]: 836.12; d[j = 2, t = 1]: 5308.55; d[j = 2, t = 2]: 1159.80; d[j = 3, t = 1]: 4307.29; d[j = 3, t = 2]: 583.37; d[j = 4, t = 1]: 7865.24; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
