FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4916.490431013284,4751.682648360271,0.0,3.0,"d[j = 1, t = 1]: 216.48; d[j = 1, t = 2]: 3394.32; d[j = 2, t = 1]: 3508.00; d[j = 2, t = 2]: 5637.11; d[j = 3, t = 1]: 2045.96; d[j = 3, t = 2]: 8922.94; d[j = 4, t = 1]: 1787.02; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 4, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.1,4954.919884558972,4751.682648360271,0.0,3.0,"d[j = 1, t = 1]: 216.48; d[j = 1, t = 2]: 3394.32; d[j = 2, t = 1]: 3179.56; d[j = 2, t = 2]: 5965.55; d[j = 3, t = 1]: 2045.54; d[j = 3, t = 2]: 9492.24; d[j = 4, t = 1]: 1218.13; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 4, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.2,4993.316398634397,4751.682648360271,0.0,3.0,"d[j = 1, t = 1]: 216.48; d[j = 1, t = 2]: 3394.32; d[j = 2, t = 1]: 2851.11; d[j = 2, t = 2]: 6294.00; d[j = 3, t = 1]: 2045.54; d[j = 3, t = 2]: 10061.06; d[j = 4, t = 1]: 649.31; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 4, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.3,5031.506565306623,4751.682648360271,0.0,3.0,"d[j = 1, t = 1]: 216.48; d[j = 1, t = 2]: 3394.32; d[j = 2, t = 1]: 2522.67; d[j = 2, t = 2]: 6622.44; d[j = 3, t = 1]: 2042.20; d[j = 3, t = 2]: 10620.31; d[j = 4, t = 1]: 86.15; d[j = 4, t = 2]: 7.26; ","Y[i = 1, l = 4, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.4,5053.542819965771,4751.682648360271,0.0,3.0,"d[j = 1, t = 1]: 216.48; d[j = 1, t = 2]: 3394.32; d[j = 2, t = 1]: 2194.23; d[j = 2, t = 2]: 6950.89; d[j = 3, t = 1]: 1968.46; d[j = 3, t = 2]: 10620.31; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 167.13; ","Y[i = 1, l = 4, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.5,5073.163902575926,4751.682648360271,0.0,3.0,"d[j = 1, t = 1]: 216.48; d[j = 1, t = 2]: 3394.32; d[j = 2, t = 1]: 1865.78; d[j = 2, t = 2]: 7279.33; d[j = 3, t = 1]: 1968.46; d[j = 3, t = 2]: 10620.31; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 167.13; ","Y[i = 1, l = 4, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.6,5092.784984928593,4751.682648360271,0.0,3.0,"d[j = 1, t = 1]: 216.48; d[j = 1, t = 2]: 3394.32; d[j = 2, t = 1]: 1537.34; d[j = 2, t = 2]: 7607.77; d[j = 3, t = 1]: 1968.46; d[j = 3, t = 2]: 10620.31; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 167.13; ","Y[i = 1, l = 4, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.7,5107.141128301513,4751.682648360271,0.0,3.0,"d[j = 1, t = 1]: 566.78; d[j = 1, t = 2]: 3394.32; d[j = 2, t = 1]: 1078.83; d[j = 2, t = 2]: 7715.99; d[j = 3, t = 1]: 1968.46; d[j = 3, t = 2]: 10620.31; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 167.13; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.8,5118.910367016933,4751.682648360271,0.0,3.0,"d[j = 1, t = 1]: 1089.19; d[j = 1, t = 2]: 3394.32; d[j = 2, t = 1]: 556.41; d[j = 2, t = 2]: 7715.99; d[j = 3, t = 1]: 1968.46; d[j = 3, t = 2]: 10620.31; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 167.13; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.9,5130.679605732353,4751.682648360271,0.0,3.0,"d[j = 1, t = 1]: 1611.61; d[j = 1, t = 2]: 3394.32; d[j = 2, t = 1]: 34.00; d[j = 2, t = 2]: 7715.99; d[j = 3, t = 1]: 1968.46; d[j = 3, t = 2]: 10620.31; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 167.13; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
1.0,5131.445585975089,4751.682648360271,0.0,3.0,"d[j = 1, t = 1]: 1645.61; d[j = 1, t = 2]: 3394.32; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 7715.99; d[j = 3, t = 1]: 1968.46; d[j = 3, t = 2]: 10620.31; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 167.13; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
