FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,5185.313376518415,5101.115093063545,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 9284.33; d[j = 2, t = 1]: 1483.79; d[j = 2, t = 2]: 1987.79; d[j = 3, t = 1]: 4654.95; d[j = 3, t = 2]: 2301.07; d[j = 4, t = 1]: 360.02; d[j = 4, t = 2]: 5439.87; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.1,5236.296569818949,5101.115093063545,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 9166.98; d[j = 2, t = 1]: 1298.45; d[j = 2, t = 2]: 2290.49; d[j = 3, t = 1]: 4654.95; d[j = 3, t = 2]: 1817.02; d[j = 4, t = 1]: 360.80; d[j = 4, t = 2]: 5923.14; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.2,5287.240484175591,5101.115093063545,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 9049.63; d[j = 2, t = 1]: 1113.10; d[j = 2, t = 2]: 2593.19; d[j = 3, t = 1]: 4654.95; d[j = 3, t = 2]: 1333.66; d[j = 4, t = 1]: 360.80; d[j = 4, t = 2]: 6406.50; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.3,5338.184398532234,5101.115093063545,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 8932.28; d[j = 2, t = 1]: 927.75; d[j = 2, t = 2]: 2895.88; d[j = 3, t = 1]: 4654.95; d[j = 3, t = 2]: 850.30; d[j = 4, t = 1]: 360.80; d[j = 4, t = 2]: 6889.86; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.4,5393.773714800236,5101.115093063545,0.0,3.0,"d[j = 1, t = 1]: 6917.99; d[j = 1, t = 2]: 1568.75; d[j = 2, t = 1]: 360.80; d[j = 2, t = 2]: 3908.37; d[j = 3, t = 1]: 4654.95; d[j = 3, t = 2]: 366.95; d[j = 4, t = 1]: 360.80; d[j = 4, t = 2]: 7373.21; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.5,5453.723013295707,5101.115093063545,0.0,3.0,"d[j = 1, t = 1]: 6917.99; d[j = 1, t = 2]: 1286.71; d[j = 2, t = 1]: 360.80; d[j = 2, t = 2]: 4190.41; d[j = 3, t = 1]: 4548.78; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 360.80; d[j = 4, t = 2]: 7846.33; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.6,5512.514057731736,5101.115093063545,0.0,3.0,"d[j = 1, t = 1]: 6917.99; d[j = 1, t = 2]: 1004.67; d[j = 2, t = 1]: 360.80; d[j = 2, t = 2]: 4472.45; d[j = 3, t = 1]: 4107.94; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 360.80; d[j = 4, t = 2]: 8287.17; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.7,5561.351957822288,5101.115093063545,0.0,3.0,"d[j = 1, t = 1]: 4042.13; d[j = 1, t = 2]: 3875.87; d[j = 2, t = 1]: 360.80; d[j = 2, t = 2]: 4477.11; d[j = 3, t = 1]: 3667.10; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 360.80; d[j = 4, t = 2]: 8728.01; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.8,5610.022713793414,5101.115093063545,0.0,3.0,"d[j = 1, t = 1]: 1117.97; d[j = 1, t = 2]: 6800.03; d[j = 2, t = 1]: 360.80; d[j = 2, t = 2]: 4477.11; d[j = 3, t = 1]: 3226.26; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 360.80; d[j = 4, t = 2]: 9168.85; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.9,5650.3638782518465,5101.115093063545,0.0,3.0,"d[j = 1, t = 1]: 2924.16; d[j = 1, t = 2]: 900.09; d[j = 2, t = 1]: 4454.55; d[j = 2, t = 2]: 4477.11; d[j = 3, t = 1]: 1668.31; d[j = 3, t = 2]: 1224.86; d[j = 4, t = 1]: 360.80; d[j = 4, t = 2]: 9501.94; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
1.0,5672.790416942096,5101.115093063545,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 3824.25; d[j = 2, t = 1]: 4454.55; d[j = 2, t = 2]: 4477.11; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 3253.97; d[j = 4, t = 2]: 9501.94; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
