FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4640.012200466337,4452.803003192278,1.0,0.0,"d[j = 1, t = 1]: 6417.39; d[j = 1, t = 2]: 2150.17; d[j = 2, t = 1]: 4188.35; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 4183.70; d[j = 3, t = 2]: 4877.67; d[j = 4, t = 1]: 3694.54; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.1,4732.4856151268805,4452.803003192278,1.0,0.0,"d[j = 1, t = 1]: 7004.85; d[j = 1, t = 2]: 1562.71; d[j = 2, t = 1]: 4188.35; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 4183.70; d[j = 3, t = 2]: 5786.88; d[j = 4, t = 1]: 2365.11; d[j = 4, t = 2]: 420.22; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.2,4818.784801152523,4452.803003192278,1.0,0.0,"d[j = 1, t = 1]: 7592.31; d[j = 1, t = 2]: 975.25; d[j = 2, t = 1]: 4188.35; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 4183.70; d[j = 3, t = 2]: 5786.88; d[j = 4, t = 1]: 1688.53; d[j = 4, t = 2]: 1096.80; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.3,4850.813611835436,4503.086762148481,0.0,3.0,"d[j = 1, t = 1]: 7007.93; d[j = 1, t = 2]: 5179.64; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 568.35; d[j = 3, t = 1]: 2721.27; d[j = 3, t = 2]: 5786.88; d[j = 4, t = 1]: 78.91; d[j = 4, t = 2]: 4168.85; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.4,4897.342669773951,4503.086762148481,0.0,3.0,"d[j = 1, t = 1]: 7007.93; d[j = 1, t = 2]: 4070.19; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 1677.79; d[j = 3, t = 1]: 2721.27; d[j = 3, t = 2]: 4954.51; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 5080.13; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.5,4945.859765159093,4503.086762148481,0.0,3.0,"d[j = 1, t = 1]: 7446.80; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 2405.93; d[j = 2, t = 2]: 2903.18; d[j = 3, t = 1]: 2721.27; d[j = 3, t = 2]: 4012.24; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 6022.40; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.6,5001.169145354108,4503.086762148481,0.0,3.0,"d[j = 1, t = 1]: 7446.80; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 1609.31; d[j = 2, t = 2]: 3699.80; d[j = 3, t = 1]: 3160.14; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 2484.35; d[j = 4, t = 2]: 7111.42; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.7,5035.176562114619,4503.086762148481,0.0,3.0,"d[j = 1, t = 1]: 7446.80; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 1446.92; d[j = 2, t = 2]: 3862.19; d[j = 3, t = 1]: 3160.14; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 1807.77; d[j = 4, t = 2]: 7788.00; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.8,5042.6303199138365,4503.086762148481,0.0,3.0,"d[j = 1, t = 1]: 7446.80; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 1446.92; d[j = 2, t = 2]: 3862.19; d[j = 3, t = 1]: 3160.14; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 1623.88; d[j = 4, t = 2]: 7971.89; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.9,5043.539074005823,4503.0867621484795,0.0,3.0,"d[j = 1, t = 1]: 9918.82; d[j = 1, t = 2]: 1109.44; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 1727.65; d[j = 3, t = 1]: 3160.14; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 1623.88; d[j = 4, t = 2]: 7971.89; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
