FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,5148.157355421108,5148.157355421108,1.0,0.0,"d[j = 1, t = 1]: 4825.82; d[j = 1, t = 2]: 1570.94; d[j = 2, t = 1]: 1288.41; d[j = 2, t = 2]: 5070.74; d[j = 3, t = 1]: 3140.56; d[j = 3, t = 2]: 4155.13; d[j = 4, t = 1]: 4070.83; d[j = 4, t = 2]: 1389.39; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.1,5148.157355421108,5148.157355421108,1.0,0.0,"d[j = 1, t = 1]: 4825.82; d[j = 1, t = 2]: 1570.94; d[j = 2, t = 1]: 1288.41; d[j = 2, t = 2]: 5070.74; d[j = 3, t = 1]: 3140.56; d[j = 3, t = 2]: 4155.13; d[j = 4, t = 1]: 4070.83; d[j = 4, t = 2]: 1389.39; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.2,5148.157355421108,5148.157355421108,1.0,0.0,"d[j = 1, t = 1]: 4825.82; d[j = 1, t = 2]: 1570.94; d[j = 2, t = 1]: 1288.41; d[j = 2, t = 2]: 5070.74; d[j = 3, t = 1]: 3140.56; d[j = 3, t = 2]: 4155.13; d[j = 4, t = 1]: 4070.83; d[j = 4, t = 2]: 1389.39; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.3,5148.157355421108,5148.157355421108,1.0,0.0,"d[j = 1, t = 1]: 4825.82; d[j = 1, t = 2]: 1570.94; d[j = 2, t = 1]: 1288.41; d[j = 2, t = 2]: 5070.74; d[j = 3, t = 1]: 3140.56; d[j = 3, t = 2]: 4155.13; d[j = 4, t = 1]: 4070.83; d[j = 4, t = 2]: 1389.39; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.4,5148.157355421108,5148.157355421108,1.0,0.0,"d[j = 1, t = 1]: 4825.82; d[j = 1, t = 2]: 1570.94; d[j = 2, t = 1]: 1288.41; d[j = 2, t = 2]: 5070.74; d[j = 3, t = 1]: 3140.56; d[j = 3, t = 2]: 4155.13; d[j = 4, t = 1]: 4070.83; d[j = 4, t = 2]: 1389.39; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.5,5148.157355421108,5148.157355421108,1.0,0.0,"d[j = 1, t = 1]: 4825.82; d[j = 1, t = 2]: 1570.94; d[j = 2, t = 1]: 1288.41; d[j = 2, t = 2]: 5070.74; d[j = 3, t = 1]: 3140.56; d[j = 3, t = 2]: 4155.13; d[j = 4, t = 1]: 4070.83; d[j = 4, t = 2]: 1389.39; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.6,5148.157355421108,5148.157355421108,1.0,0.0,"d[j = 1, t = 1]: 4825.82; d[j = 1, t = 2]: 1570.94; d[j = 2, t = 1]: 1288.41; d[j = 2, t = 2]: 5070.74; d[j = 3, t = 1]: 3140.56; d[j = 3, t = 2]: 4155.13; d[j = 4, t = 1]: 4070.83; d[j = 4, t = 2]: 1389.39; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.7,5148.157355421108,5148.157355421108,1.0,0.0,"d[j = 1, t = 1]: 4825.82; d[j = 1, t = 2]: 1570.94; d[j = 2, t = 1]: 1288.41; d[j = 2, t = 2]: 5070.74; d[j = 3, t = 1]: 3140.56; d[j = 3, t = 2]: 4155.13; d[j = 4, t = 1]: 4070.83; d[j = 4, t = 2]: 1389.39; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.8,5148.157355421108,5148.157355421108,1.0,0.0,"d[j = 1, t = 1]: 4825.82; d[j = 1, t = 2]: 1570.94; d[j = 2, t = 1]: 1288.41; d[j = 2, t = 2]: 5070.74; d[j = 3, t = 1]: 3140.56; d[j = 3, t = 2]: 4155.13; d[j = 4, t = 1]: 4070.83; d[j = 4, t = 2]: 1389.39; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.9,5148.157355421108,5148.157355421108,1.0,0.0,"d[j = 1, t = 1]: 4825.82; d[j = 1, t = 2]: 1570.94; d[j = 2, t = 1]: 1288.41; d[j = 2, t = 2]: 5070.74; d[j = 3, t = 1]: 3140.56; d[j = 3, t = 2]: 4155.13; d[j = 4, t = 1]: 4070.83; d[j = 4, t = 2]: 1389.39; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
1.0,5148.157355421108,5148.157355421108,1.0,0.0,"d[j = 1, t = 1]: 4825.82; d[j = 1, t = 2]: 1570.94; d[j = 2, t = 1]: 1288.41; d[j = 2, t = 2]: 5070.74; d[j = 3, t = 1]: 3140.56; d[j = 3, t = 2]: 4155.13; d[j = 4, t = 1]: 4070.83; d[j = 4, t = 2]: 1389.39; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
