FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,5130.17199574981,4956.763915570697,0.0,3.0,"d[j = 1, t = 1]: 9503.96; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 1600.65; d[j = 2, t = 2]: 1651.31; d[j = 3, t = 1]: 624.67; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 6039.33; d[j = 4, t = 2]: 6091.92; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.1,5205.203253633016,4956.763915570697,0.0,3.0,"d[j = 1, t = 1]: 9503.96; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 1357.41; d[j = 2, t = 2]: 1894.55; d[j = 3, t = 1]: 1159.12; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 5504.88; d[j = 4, t = 2]: 6091.92; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.2,5280.234511466884,4956.763915570697,0.0,3.0,"d[j = 1, t = 1]: 9503.96; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 1114.16; d[j = 2, t = 2]: 2137.79; d[j = 3, t = 1]: 1693.58; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 4970.42; d[j = 4, t = 2]: 6091.92; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.3,5307.308807414145,4956.763915570697,0.0,3.0,"d[j = 1, t = 1]: 9363.82; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 903.26; d[j = 2, t = 2]: 2488.84; d[j = 3, t = 1]: 1790.36; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 4873.64; d[j = 4, t = 2]: 6091.92; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.4,5308.294159036481,4956.763915570697,0.0,3.0,"d[j = 1, t = 1]: 8978.24; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 748.99; d[j = 2, t = 2]: 3028.68; d[j = 3, t = 1]: 1790.36; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 4873.64; d[j = 4, t = 2]: 6091.92; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.5,5339.370108822484,4956.763915570697,0.0,3.0,"d[j = 1, t = 1]: 4318.27; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 1581.04; d[j = 2, t = 2]: 6856.60; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 4058.01; d[j = 4, t = 1]: 2605.98; d[j = 4, t = 2]: 6091.92; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.6,5406.769117627351,4956.763915570697,0.0,3.0,"d[j = 1, t = 1]: 4634.48; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 1264.84; d[j = 2, t = 2]: 6856.60; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 4715.84; d[j = 4, t = 1]: 1948.15; d[j = 4, t = 2]: 6091.92; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.7,5474.168126391918,4956.763915570697,0.0,3.0,"d[j = 1, t = 1]: 4950.69; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 948.63; d[j = 2, t = 2]: 6856.60; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 5373.67; d[j = 4, t = 1]: 1290.32; d[j = 4, t = 2]: 6091.92; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.8,5541.567135237085,4956.763915570697,0.0,3.0,"d[j = 1, t = 1]: 5266.90; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 632.42; d[j = 2, t = 2]: 6856.60; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 6031.50; d[j = 4, t = 1]: 632.49; d[j = 4, t = 2]: 6091.92; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.9,5584.826350175985,4956.763915570697,0.0,3.0,"d[j = 1, t = 1]: 5312.34; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 586.98; d[j = 2, t = 2]: 6856.60; d[j = 3, t = 1]: 2959.45; d[j = 3, t = 2]: 3046.72; d[j = 4, t = 1]: 657.83; d[j = 4, t = 2]: 6091.92; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
