FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4402.556977086132,4016.523543685947,1.0,0.0,"d[j = 1, t = 1]: 4732.25; d[j = 1, t = 2]: 7458.42; d[j = 2, t = 1]: 565.24; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 5475.35; d[j = 3, t = 2]: 6116.06; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 1164.51; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.1,4431.407580267367,4020.0677189400626,0.0,3.0,"d[j = 1, t = 1]: 4201.08; d[j = 1, t = 2]: 7458.42; d[j = 2, t = 1]: 1096.41; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 6986.34; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 5769.58; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.2,4453.678321292961,4020.0677189400626,0.0,3.0,"d[j = 1, t = 1]: 3669.90; d[j = 1, t = 2]: 7458.42; d[j = 2, t = 1]: 1627.59; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 6986.34; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 5769.58; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.3,4475.949062318556,4020.0677189400626,0.0,3.0,"d[j = 1, t = 1]: 3138.73; d[j = 1, t = 2]: 7458.42; d[j = 2, t = 1]: 2158.76; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 6986.34; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 5769.58; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.4,4498.21980334415,4020.0677189400626,0.0,3.0,"d[j = 1, t = 1]: 2607.55; d[j = 1, t = 2]: 7458.42; d[j = 2, t = 1]: 2689.94; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 6986.34; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 5769.58; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.5,4520.490544369744,4020.0677189400626,0.0,3.0,"d[j = 1, t = 1]: 2076.38; d[j = 1, t = 2]: 7458.42; d[j = 2, t = 1]: 3221.11; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 6986.34; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 5769.58; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.6,4542.761285395339,4020.0677189400626,0.0,3.0,"d[j = 1, t = 1]: 1545.21; d[j = 1, t = 2]: 7458.42; d[j = 2, t = 1]: 3752.28; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 6986.34; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 5769.58; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.7,4576.6040280730085,4020.0677189400626,0.0,3.0,"d[j = 1, t = 1]: 1014.03; d[j = 1, t = 2]: 7458.42; d[j = 2, t = 1]: 4283.46; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 3354.55; d[j = 3, t = 2]: 6116.06; d[j = 4, t = 1]: 3285.31; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.8,4619.891925537784,4020.0677189400626,0.0,3.0,"d[j = 1, t = 1]: 482.86; d[j = 1, t = 2]: 7458.42; d[j = 2, t = 1]: 4814.63; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 2853.27; d[j = 3, t = 2]: 6116.06; d[j = 4, t = 1]: 3786.58; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.9,4661.1541908003,4020.0677189400626,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 7458.42; d[j = 2, t = 1]: 5297.49; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 2352.00; d[j = 3, t = 2]: 6116.06; d[j = 4, t = 1]: 4287.86; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
