FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,5098.1925515033645,4774.15208252164,0.0,3.0,"d[j = 1, t = 1]: 7890.83; d[j = 1, t = 2]: 4865.09; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 6963.68; d[j = 4, t = 2]: 5792.23; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.1,5137.554593078496,4774.15208252164,0.0,3.0,"d[j = 1, t = 1]: 6985.91; d[j = 1, t = 2]: 5770.00; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 7439.38; d[j = 4, t = 2]: 5316.53; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.2,5176.916634653628,4774.15208252164,0.0,3.0,"d[j = 1, t = 1]: 6081.00; d[j = 1, t = 2]: 6674.91; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 7915.08; d[j = 4, t = 2]: 4840.83; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.3,5216.278676228759,4774.15208252164,0.0,3.0,"d[j = 1, t = 1]: 5176.09; d[j = 1, t = 2]: 7579.82; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 8390.79; d[j = 4, t = 2]: 4365.13; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.4,5267.513897663046,4774.15208252164,0.0,3.0,"d[j = 1, t = 1]: 4271.17; d[j = 1, t = 2]: 8484.74; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 602.28; d[j = 4, t = 1]: 8407.59; d[j = 4, t = 2]: 3746.04; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.5,5316.555464838137,4774.15208252164,0.0,3.0,"d[j = 1, t = 1]: 3446.67; d[j = 1, t = 2]: 9167.94; d[j = 2, t = 1]: 141.30; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 1226.62; d[j = 4, t = 1]: 8407.59; d[j = 4, t = 2]: 3121.70; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.6,5347.523305955248,4774.15208252164,0.0,3.0,"d[j = 1, t = 1]: 2869.96; d[j = 1, t = 2]: 9167.94; d[j = 2, t = 1]: 718.02; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 1850.96; d[j = 4, t = 1]: 8407.59; d[j = 4, t = 2]: 2497.36; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.7,5277.1800651807425,4875.274458184983,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 4636.61; d[j = 2, t = 1]: 3024.88; d[j = 2, t = 2]: 5094.42; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 8407.59; d[j = 4, t = 2]: 4348.32; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.8,5277.1800651807425,4875.274458184983,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 4636.61; d[j = 2, t = 1]: 3024.88; d[j = 2, t = 2]: 5094.42; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 8407.59; d[j = 4, t = 2]: 4348.32; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.9,5277.1800651807425,4875.274458184983,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 4636.61; d[j = 2, t = 1]: 3024.88; d[j = 2, t = 2]: 5094.42; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 8407.59; d[j = 4, t = 2]: 4348.32; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
1.0,5277.180065180742,4875.274458184983,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 4636.61; d[j = 2, t = 1]: 3024.88; d[j = 2, t = 2]: 5094.42; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 8407.59; d[j = 4, t = 2]: 4348.32; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
