FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4948.312118943601,4835.823969882598,0.0,3.0,"d[j = 1, t = 1]: 2304.20; d[j = 1, t = 2]: 6103.35; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 4348.36; d[j = 3, t = 1]: 7725.79; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 1405.08; d[j = 4, t = 2]: 3625.04; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.1,5014.247174390368,4835.823969882598,0.0,3.0,"d[j = 1, t = 1]: 1741.68; d[j = 1, t = 2]: 3317.88; d[j = 2, t = 1]: 7696.35; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 8267.63; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 1405.08; d[j = 4, t = 2]: 3083.20; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.2,5088.238153651582,4835.823969882598,0.0,3.0,"d[j = 1, t = 1]: 1741.68; d[j = 1, t = 2]: 3999.61; d[j = 2, t = 1]: 7014.63; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 8767.75; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 1458.98; d[j = 4, t = 2]: 2529.18; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.3,5167.055419407093,4835.823969882598,0.0,3.0,"d[j = 1, t = 1]: 1741.68; d[j = 1, t = 2]: 4681.34; d[j = 2, t = 1]: 6332.90; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 9213.89; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 1582.65; d[j = 4, t = 2]: 1959.37; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.4,5245.872685155129,4835.823969882598,0.0,3.0,"d[j = 1, t = 1]: 1741.68; d[j = 1, t = 2]: 5363.07; d[j = 2, t = 1]: 5651.17; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 9660.03; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 1706.32; d[j = 4, t = 2]: 1389.56; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.5,5324.689950918113,4835.823969882598,0.0,3.0,"d[j = 1, t = 1]: 1741.68; d[j = 1, t = 2]: 6044.80; d[j = 2, t = 1]: 4969.44; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 10106.17; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 1829.99; d[j = 4, t = 2]: 819.75; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.6,5403.507216673623,4835.823969882598,0.0,3.0,"d[j = 1, t = 1]: 1741.68; d[j = 1, t = 2]: 6726.53; d[j = 2, t = 1]: 4287.71; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 10552.31; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 1953.66; d[j = 4, t = 2]: 249.94; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.7,5474.901069709109,4835.823969882598,0.0,3.0,"d[j = 1, t = 1]: 1741.68; d[j = 1, t = 2]: 7408.25; d[j = 2, t = 1]: 3605.98; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 10687.62; d[j = 3, t = 2]: 340.37; d[j = 4, t = 1]: 1727.92; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.8,5540.494281727515,4835.823969882598,0.0,3.0,"d[j = 1, t = 1]: 1741.68; d[j = 1, t = 2]: 8089.98; d[j = 2, t = 1]: 2924.25; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 10580.06; d[j = 3, t = 2]: 946.69; d[j = 4, t = 1]: 1229.15; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.9,5606.087493745921,4835.823969882598,0.0,3.0,"d[j = 1, t = 1]: 1741.68; d[j = 1, t = 2]: 8771.71; d[j = 2, t = 1]: 2242.52; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 10472.50; d[j = 3, t = 2]: 1553.02; d[j = 4, t = 1]: 730.39; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
1.0,5657.792784531897,4835.823969882598,0.0,3.0,"d[j = 1, t = 1]: 1741.68; d[j = 1, t = 2]: 9268.68; d[j = 2, t = 1]: 1745.56; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 10378.08; d[j = 3, t = 2]: 2085.30; d[j = 4, t = 1]: 292.53; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
