FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4315.952488656138,4151.523877026613,0.0,3.0,"d[j = 1, t = 1]: 1249.62; d[j = 1, t = 2]: 7101.10; d[j = 2, t = 1]: 3613.36; d[j = 2, t = 2]: 791.83; d[j = 3, t = 1]: 644.00; d[j = 3, t = 2]: 4956.94; d[j = 4, t = 1]: 6095.23; d[j = 4, t = 2]: 1059.75; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.1,4344.755428057506,4151.523877026613,0.0,3.0,"d[j = 1, t = 1]: 1722.39; d[j = 1, t = 2]: 7101.10; d[j = 2, t = 1]: 3341.09; d[j = 2, t = 2]: 591.33; d[j = 3, t = 1]: 1073.86; d[j = 3, t = 2]: 4956.94; d[j = 4, t = 1]: 5858.74; d[j = 4, t = 2]: 866.37; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.2,4372.914654531539,4151.523877026613,0.0,3.0,"d[j = 1, t = 1]: 2195.15; d[j = 1, t = 2]: 7101.10; d[j = 2, t = 1]: 3068.82; d[j = 2, t = 2]: 390.84; d[j = 3, t = 1]: 1505.32; d[j = 3, t = 2]: 4956.94; d[j = 4, t = 1]: 5610.26; d[j = 4, t = 2]: 683.39; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.3,4401.07388100557,4151.523877026613,0.0,3.0,"d[j = 1, t = 1]: 2667.92; d[j = 1, t = 2]: 7101.10; d[j = 2, t = 1]: 2796.55; d[j = 2, t = 2]: 190.34; d[j = 3, t = 1]: 1936.78; d[j = 3, t = 2]: 4956.94; d[j = 4, t = 1]: 5361.78; d[j = 4, t = 2]: 500.41; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.4,4429.93233818197,4151.523877026613,0.0,3.0,"d[j = 1, t = 1]: 6759.03; d[j = 1, t = 2]: 569.96; d[j = 2, t = 1]: 4782.56; d[j = 2, t = 2]: 644.36; d[j = 3, t = 1]: 2368.25; d[j = 3, t = 2]: 4956.94; d[j = 4, t = 1]: 5113.29; d[j = 4, t = 2]: 317.43; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.5,4470.776171943038,4151.523877026613,0.0,3.0,"d[j = 1, t = 1]: 6759.03; d[j = 1, t = 2]: 1505.19; d[j = 2, t = 1]: 3847.33; d[j = 2, t = 2]: 644.36; d[j = 3, t = 1]: 2799.71; d[j = 3, t = 2]: 4956.94; d[j = 4, t = 1]: 4864.81; d[j = 4, t = 2]: 134.45; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.6,4508.615061368622,4151.523877026613,0.0,3.0,"d[j = 1, t = 1]: 6759.03; d[j = 1, t = 2]: 2440.42; d[j = 2, t = 1]: 2912.10; d[j = 2, t = 2]: 644.36; d[j = 3, t = 1]: 3238.65; d[j = 3, t = 2]: 4956.94; d[j = 4, t = 1]: 4560.31; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.7,4561.578845842114,4151.523877026613,0.0,3.0,"d[j = 1, t = 1]: 6037.79; d[j = 1, t = 2]: 5017.29; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 1700.84; d[j = 3, t = 1]: 4234.33; d[j = 3, t = 2]: 4956.94; d[j = 4, t = 1]: 88.03; d[j = 4, t = 2]: 3476.61; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.8,4617.674526289839,4151.523877026613,0.0,3.0,"d[j = 1, t = 1]: 6474.19; d[j = 1, t = 2]: 5017.29; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 1264.44; d[j = 3, t = 1]: 4632.60; d[j = 3, t = 2]: 4956.94; d[j = 4, t = 1]: 88.03; d[j = 4, t = 2]: 3078.34; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.9,4669.683043467267,4151.523877026613,0.0,3.0,"d[j = 1, t = 1]: 6759.03; d[j = 1, t = 2]: 5269.79; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 727.09; d[j = 3, t = 1]: 5030.87; d[j = 3, t = 2]: 4956.94; d[j = 4, t = 1]: 88.03; d[j = 4, t = 2]: 2680.07; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
1.0,4690.366851119356,4151.523877026613,0.0,3.0,"d[j = 1, t = 1]: 6759.03; d[j = 1, t = 2]: 5996.88; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 5077.35; d[j = 3, t = 2]: 4956.94; d[j = 4, t = 1]: 88.03; d[j = 4, t = 2]: 2633.59; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
