FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,5529.581079276913,5311.818272038536,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 6448.43; d[j = 2, t = 1]: 5800.15; d[j = 2, t = 2]: 507.33; d[j = 3, t = 1]: 20.56; d[j = 3, t = 2]: 6269.50; d[j = 4, t = 1]: 5507.41; d[j = 4, t = 2]: 958.43; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.1,5621.245863647877,5311.818272038536,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 5901.57; d[j = 2, t = 1]: 5800.15; d[j = 2, t = 2]: 1054.19; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 5718.34; d[j = 4, t = 1]: 5507.41; d[j = 4, t = 2]: 1530.16; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.2,5712.508013652125,5311.818272038536,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 5354.71; d[j = 2, t = 1]: 5800.15; d[j = 2, t = 2]: 1601.06; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 5143.92; d[j = 4, t = 1]: 5507.41; d[j = 4, t = 2]: 2104.58; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.3,5803.7701636563725,5311.818272038536,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 4807.85; d[j = 2, t = 1]: 5800.15; d[j = 2, t = 2]: 2147.92; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 4569.49; d[j = 4, t = 1]: 5507.41; d[j = 4, t = 2]: 2679.01; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.4,5898.316889922044,5288.587556808385,0.0,3.0,"d[j = 1, t = 1]: 6779.95; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 5975.96; d[j = 3, t = 1]: 6055.93; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 6699.98; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.5,5898.316889922064,5288.587556808385,0.0,3.0,"d[j = 1, t = 1]: 6779.95; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 5975.96; d[j = 3, t = 1]: 6055.93; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 6699.98; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.6,5971.285662172137,5288.587556808385,0.0,3.0,"d[j = 1, t = 1]: 3451.17; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 3328.79; d[j = 2, t = 2]: 5975.96; d[j = 3, t = 1]: 3220.27; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 2835.66; d[j = 4, t = 2]: 6699.98; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.7,6071.355843262221,5288.587556808385,0.0,3.0,"d[j = 1, t = 1]: 2794.68; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 3985.27; d[j = 2, t = 2]: 5975.96; d[j = 3, t = 1]: 2530.70; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 3525.24; d[j = 4, t = 2]: 6699.98; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.8,6171.426024404,5288.587556808385,0.0,3.0,"d[j = 1, t = 1]: 2138.20; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 4641.76; d[j = 2, t = 2]: 5975.96; d[j = 3, t = 1]: 1841.12; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 4214.81; d[j = 4, t = 2]: 6699.98; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.9,6271.496205519932,5288.587556808385,0.0,3.0,"d[j = 1, t = 1]: 1481.71; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 5298.24; d[j = 2, t = 2]: 5975.96; d[j = 3, t = 1]: 1151.55; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 4904.38; d[j = 4, t = 2]: 6699.98; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
