FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4848.70703296248,4755.604437618827,0.0,3.0,"d[j = 1, t = 1]: 6285.19; d[j = 1, t = 2]: 242.06; d[j = 2, t = 1]: 6228.66; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 3398.33; d[j = 3, t = 2]: 6601.14; d[j = 4, t = 1]: 1338.31; d[j = 4, t = 2]: 1418.13; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.1,4938.767398593369,4755.604437618827,0.0,3.0,"d[j = 1, t = 1]: 4276.73; d[j = 1, t = 2]: 5811.74; d[j = 2, t = 1]: 1157.54; d[j = 2, t = 2]: 1509.90; d[j = 3, t = 1]: 3661.63; d[j = 3, t = 2]: 6601.14; d[j = 4, t = 1]: 803.50; d[j = 4, t = 2]: 1689.65; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.2,5030.6878894705615,4755.604437618827,0.0,3.0,"d[j = 1, t = 1]: 4550.34; d[j = 1, t = 2]: 5811.74; d[j = 2, t = 1]: 601.78; d[j = 2, t = 2]: 1792.06; d[j = 3, t = 1]: 3924.92; d[j = 3, t = 2]: 6601.14; d[j = 4, t = 1]: 268.69; d[j = 4, t = 2]: 1961.16; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.3,5119.993579419159,4755.604437618827,0.0,3.0,"d[j = 1, t = 1]: 4823.95; d[j = 1, t = 2]: 5811.74; d[j = 2, t = 1]: 46.01; d[j = 2, t = 2]: 2074.22; d[j = 3, t = 1]: 4345.63; d[j = 3, t = 2]: 6312.70; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 2097.58; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.4,5201.650482138428,4755.604437618827,0.0,3.0,"d[j = 1, t = 1]: 5399.11; d[j = 1, t = 2]: 5259.23; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 2097.58; d[j = 3, t = 1]: 4925.30; d[j = 3, t = 2]: 5733.04; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 2097.58; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.5,5282.855326356177,4755.604437618827,0.0,3.0,"d[j = 1, t = 1]: 6001.48; d[j = 1, t = 2]: 4656.85; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 2097.58; d[j = 3, t = 1]: 5504.96; d[j = 3, t = 2]: 5153.38; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 2097.58; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.6,5364.060170156017,4755.604437618827,0.0,3.0,"d[j = 1, t = 1]: 6603.86; d[j = 1, t = 2]: 4054.48; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 2097.58; d[j = 3, t = 1]: 6084.62; d[j = 3, t = 2]: 4573.72; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 2097.58; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.7,5445.265014348774,4755.604437618827,0.0,3.0,"d[j = 1, t = 1]: 7206.24; d[j = 1, t = 2]: 3452.10; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 2097.58; d[j = 3, t = 1]: 6664.28; d[j = 3, t = 2]: 3994.06; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 2097.58; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.8,5516.920475641275,4755.604437618827,0.0,3.0,"d[j = 1, t = 1]: 7808.61; d[j = 1, t = 2]: 2849.72; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 2097.58; d[j = 3, t = 1]: 7104.94; d[j = 3, t = 2]: 3553.40; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 2097.58; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.9,5552.312716226794,4755.604437618827,0.0,3.0,"d[j = 1, t = 1]: 8066.30; d[j = 1, t = 2]: 2592.04; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 2097.58; d[j = 3, t = 1]: 6638.89; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 368.01; d[j = 4, t = 2]: 5749.02; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
