FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4969.390995320222,4798.063434553935,0.0,3.0,"d[j = 1, t = 1]: 2225.94; d[j = 1, t = 2]: 1537.05; d[j = 2, t = 1]: 7336.87; d[j = 2, t = 2]: 1656.06; d[j = 3, t = 1]: 1719.51; d[j = 3, t = 2]: 651.43; d[j = 4, t = 1]: 4212.09; d[j = 4, t = 2]: 6172.89; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.1,4995.296070436372,4798.063434553935,0.0,3.0,"d[j = 1, t = 1]: 1883.66; d[j = 1, t = 2]: 1999.52; d[j = 2, t = 1]: 7336.87; d[j = 2, t = 2]: 1535.86; d[j = 3, t = 1]: 1443.95; d[j = 3, t = 2]: 1023.75; d[j = 4, t = 1]: 4212.09; d[j = 4, t = 2]: 6076.12; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.2,5021.201145552523,4798.063434553935,0.0,3.0,"d[j = 1, t = 1]: 1541.38; d[j = 1, t = 2]: 2461.99; d[j = 2, t = 1]: 7336.87; d[j = 2, t = 2]: 1415.67; d[j = 3, t = 1]: 1168.39; d[j = 3, t = 2]: 1396.08; d[j = 4, t = 1]: 4212.09; d[j = 4, t = 2]: 5979.36; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.3,5048.016156905803,4798.063434553934,0.0,3.0,"d[j = 1, t = 1]: 1196.41; d[j = 1, t = 2]: 2914.05; d[j = 2, t = 1]: 7336.87; d[j = 2, t = 2]: 1308.58; d[j = 3, t = 1]: 892.84; d[j = 3, t = 2]: 1768.40; d[j = 4, t = 1]: 4212.09; d[j = 4, t = 2]: 5882.59; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.4,5082.261286762101,4798.063434553935,0.0,3.0,"d[j = 1, t = 1]: 829.43; d[j = 1, t = 2]: 3281.03; d[j = 2, t = 1]: 7336.87; d[j = 2, t = 2]: 1308.58; d[j = 3, t = 1]: 617.28; d[j = 3, t = 2]: 2140.72; d[j = 4, t = 1]: 4212.09; d[j = 4, t = 2]: 5785.82; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.5,5125.531850148131,4798.063434553935,0.0,3.0,"d[j = 1, t = 1]: 462.44; d[j = 1, t = 2]: 3648.01; d[j = 2, t = 1]: 7336.87; d[j = 2, t = 2]: 1308.58; d[j = 3, t = 1]: 50.93; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 2177.95; d[j = 4, t = 2]: 10527.03; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.6,5156.121531343906,4798.063434553935,0.0,3.0,"d[j = 1, t = 1]: 95.46; d[j = 1, t = 2]: 4015.00; d[j = 2, t = 1]: 7336.87; d[j = 2, t = 2]: 1308.58; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 391.76; d[j = 4, t = 1]: 1837.11; d[j = 4, t = 2]: 10527.03; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.7,5181.110765927235,4798.063434553935,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 4895.43; d[j = 2, t = 1]: 6551.90; d[j = 2, t = 2]: 1308.58; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 3613.19; d[j = 4, t = 1]: 3547.48; d[j = 4, t = 2]: 5595.24; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.8,5207.7952975580565,4798.063434553935,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 5956.37; d[j = 2, t = 1]: 5490.96; d[j = 2, t = 2]: 1308.58; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 4467.32; d[j = 4, t = 1]: 2693.35; d[j = 4, t = 2]: 5595.24; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.9,5229.092156303315,4798.063434553935,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 6630.66; d[j = 2, t = 1]: 4816.67; d[j = 2, t = 2]: 1308.58; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 5321.46; d[j = 4, t = 1]: 1839.21; d[j = 4, t = 2]: 5595.24; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
1.0,5231.620364843921,4798.063434553935,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 6630.66; d[j = 2, t = 1]: 4816.67; d[j = 2, t = 2]: 1308.58; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 5502.90; d[j = 4, t = 1]: 1657.77; d[j = 4, t = 2]: 5595.24; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
