FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,5658.197947703322,5465.4811133587755,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 5687.47; d[j = 2, t = 1]: 4418.41; d[j = 2, t = 2]: 2650.03; d[j = 3, t = 1]: 1132.21; d[j = 3, t = 2]: 1887.35; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 9736.35; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.1,5726.357351969529,5465.4811133587755,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 5159.58; d[j = 2, t = 1]: 4946.30; d[j = 2, t = 2]: 2650.03; d[j = 3, t = 1]: 386.29; d[j = 3, t = 2]: 1887.35; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 10482.27; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.2,5787.035860065183,5465.4811133587755,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 4631.69; d[j = 2, t = 1]: 5474.20; d[j = 2, t = 2]: 2650.03; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 1782.29; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 10973.62; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.3,5853.507379189932,5465.4811133587755,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 4103.80; d[j = 2, t = 1]: 6002.09; d[j = 2, t = 2]: 2650.03; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 1564.40; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 11191.51; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.4,5946.071008407824,5465.4811133587755,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 3575.91; d[j = 2, t = 1]: 6529.98; d[j = 2, t = 2]: 2650.03; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 1346.51; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 11409.40; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.5,5876.049258523549,5581.845051956226,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 3048.01; d[j = 2, t = 1]: 7057.87; d[j = 2, t = 2]: 2650.03; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 1128.62; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 11627.29; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.6,5892.8665200526675,5581.845051956226,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 2520.12; d[j = 2, t = 1]: 7585.76; d[j = 2, t = 2]: 2650.03; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 910.73; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 11845.19; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.7,5909.683781581785,5581.845051956226,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1992.23; d[j = 2, t = 1]: 8113.65; d[j = 2, t = 2]: 2650.03; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 692.84; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 12063.08; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.8,5918.756537452732,5581.845051956226,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1860.24; d[j = 2, t = 1]: 8245.65; d[j = 2, t = 2]: 2650.03; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 474.94; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 12280.97; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.9,5923.894112042738,5581.845051956226,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1860.24; d[j = 2, t = 1]: 8245.65; d[j = 2, t = 2]: 2650.03; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 240.20; d[j = 4, t = 1]: 181.39; d[j = 4, t = 2]: 12334.32; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
