FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4888.141399321428,4691.782394839522,0.0,3.0,"d[j = 1, t = 1]: 2511.74; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 6022.99; d[j = 2, t = 2]: 4221.19; d[j = 3, t = 1]: 6853.18; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 1736.33; d[j = 4, t = 2]: 4166.40; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.1,4940.958645009892,4691.782394839522,0.0,3.0,"d[j = 1, t = 1]: 2960.25; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 6022.99; d[j = 2, t = 2]: 3772.67; d[j = 3, t = 1]: 7295.74; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 1736.33; d[j = 4, t = 2]: 3723.84; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.2,4993.775891009981,4691.782394839522,0.0,3.0,"d[j = 1, t = 1]: 3408.76; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 6022.99; d[j = 2, t = 2]: 3324.16; d[j = 3, t = 1]: 7738.30; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 1736.33; d[j = 4, t = 2]: 3281.28; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.3,5042.590354292806,4691.782394839522,0.0,3.0,"d[j = 1, t = 1]: 3857.28; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 6022.99; d[j = 2, t = 2]: 2875.65; d[j = 3, t = 1]: 8106.73; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 1801.07; d[j = 4, t = 2]: 2848.11; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.4,5071.702357849214,4691.782394839522,0.0,3.0,"d[j = 1, t = 1]: 4301.58; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 6026.66; d[j = 2, t = 2]: 2427.67; d[j = 3, t = 1]: 8106.73; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 2187.59; d[j = 4, t = 2]: 2461.59; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.5,5089.917418613429,4691.782394839522,0.0,3.0,"d[j = 1, t = 1]: 4466.34; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 6274.48; d[j = 2, t = 2]: 2015.09; d[j = 3, t = 1]: 8106.73; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 2574.11; d[j = 4, t = 2]: 2075.06; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.6,5094.621483269394,4691.782394839522,0.0,3.0,"d[j = 1, t = 1]: 4466.34; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 6666.20; d[j = 2, t = 2]: 1623.37; d[j = 3, t = 1]: 8106.73; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 2960.64; d[j = 4, t = 2]: 1688.54; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.7,5099.3255479253585,4691.782394839522,0.0,3.0,"d[j = 1, t = 1]: 4466.34; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 7057.91; d[j = 2, t = 2]: 1231.65; d[j = 3, t = 1]: 8106.73; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 3347.16; d[j = 4, t = 2]: 1302.02; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.8,5107.681831723632,4691.782394839522,0.0,3.0,"d[j = 1, t = 1]: 4466.34; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 7449.63; d[j = 2, t = 2]: 839.94; d[j = 3, t = 1]: 4911.07; d[j = 3, t = 2]: 4489.48; d[j = 4, t = 1]: 3355.37; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.9,5123.192613950305,4691.782394839522,0.0,3.0,"d[j = 1, t = 1]: 4466.34; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 7841.35; d[j = 2, t = 2]: 448.22; d[j = 3, t = 1]: 5798.17; d[j = 3, t = 2]: 2793.02; d[j = 4, t = 1]: 4164.72; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
