FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,5461.026441152737,5371.835482855255,0.0,3.0,"d[j = 1, t = 1]: 8690.82; d[j = 1, t = 2]: 2724.14; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 1340.95; d[j = 3, t = 1]: 2348.39; d[j = 3, t = 2]: 6083.37; d[j = 4, t = 1]: 288.64; d[j = 4, t = 2]: 4035.51; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.1,5549.040230767989,5371.835482855255,0.0,3.0,"d[j = 1, t = 1]: 9110.88; d[j = 1, t = 2]: 2724.14; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 920.90; d[j = 3, t = 1]: 2348.39; d[j = 3, t = 2]: 3953.02; d[j = 4, t = 1]: 288.64; d[j = 4, t = 2]: 6165.85; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.2,5637.054020383241,5371.835482855255,0.0,3.0,"d[j = 1, t = 1]: 9530.93; d[j = 1, t = 2]: 2724.14; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 500.84; d[j = 3, t = 1]: 2348.39; d[j = 3, t = 2]: 1822.68; d[j = 4, t = 1]: 288.64; d[j = 4, t = 2]: 8296.20; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.3,5721.483162631366,5371.835482855255,0.0,3.0,"d[j = 1, t = 1]: 9950.99; d[j = 1, t = 2]: 2724.14; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 80.78; d[j = 3, t = 1]: 2348.39; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 294.37; d[j = 4, t = 2]: 10113.15; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.4,5778.723522714876,5371.835482855255,0.0,3.0,"d[j = 1, t = 1]: 10330.01; d[j = 1, t = 2]: 2425.90; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 2348.39; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 294.37; d[j = 4, t = 2]: 10113.15; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.5,5835.562816101319,5371.835482855255,0.0,3.0,"d[j = 1, t = 1]: 10699.26; d[j = 1, t = 2]: 2056.65; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 2348.39; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 294.37; d[j = 4, t = 2]: 10113.15; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.6,5892.402109487755,5371.835482855255,0.0,3.0,"d[j = 1, t = 1]: 11068.50; d[j = 1, t = 2]: 1687.41; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 2348.39; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 294.37; d[j = 4, t = 2]: 10113.15; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.7,5966.706353361396,5371.835482855255,0.0,3.0,"d[j = 1, t = 1]: 11295.80; d[j = 1, t = 2]: 286.55; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 1173.56; d[j = 3, t = 1]: 2348.39; d[j = 3, t = 2]: 6391.03; d[j = 4, t = 1]: 3889.37; d[j = 4, t = 2]: 127.11; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.8,6012.2888754505475,5371.835482855255,0.0,3.0,"d[j = 1, t = 1]: 11676.43; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 1079.48; d[j = 3, t = 1]: 2348.39; d[j = 3, t = 2]: 4260.69; d[j = 4, t = 1]: 3889.37; d[j = 4, t = 2]: 2257.46; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.9,6055.101042086362,5371.835482855255,0.0,3.0,"d[j = 1, t = 1]: 12096.48; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 659.43; d[j = 3, t = 1]: 2348.39; d[j = 3, t = 2]: 2130.34; d[j = 4, t = 1]: 3889.37; d[j = 4, t = 2]: 4387.80; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
1.0,6087.041169050415,5371.835482855255,0.0,3.0,"d[j = 1, t = 1]: 12183.75; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 572.16; d[j = 3, t = 1]: 2348.39; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 3889.37; d[j = 4, t = 2]: 6518.14; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
