FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4819.25155725153,4577.2554378643745,1.0,1.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 968.76; d[j = 2, t = 1]: 5778.33; d[j = 2, t = 2]: 6008.83; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 525.79; d[j = 4, t = 1]: 6268.38; d[j = 4, t = 2]: 5961.75; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.1,4819.25155725153,4577.2554378643745,1.0,1.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 968.76; d[j = 2, t = 1]: 5778.33; d[j = 2, t = 2]: 6008.83; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 525.79; d[j = 4, t = 1]: 6268.38; d[j = 4, t = 2]: 5961.75; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.2,4819.25155725153,4577.2554378643745,1.0,1.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 968.76; d[j = 2, t = 1]: 5778.33; d[j = 2, t = 2]: 6008.83; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 525.79; d[j = 4, t = 1]: 6268.38; d[j = 4, t = 2]: 5961.75; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.3,4819.25155725153,4577.2554378643745,1.0,1.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 968.76; d[j = 2, t = 1]: 5778.33; d[j = 2, t = 2]: 6008.83; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 525.79; d[j = 4, t = 1]: 6268.38; d[j = 4, t = 2]: 5961.75; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.4,4819.25155725153,4577.2554378643745,1.0,1.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 968.76; d[j = 2, t = 1]: 5778.33; d[j = 2, t = 2]: 6008.83; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 525.79; d[j = 4, t = 1]: 6268.38; d[j = 4, t = 2]: 5961.75; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.5,4862.358265760632,4577.2554378643745,1.0,1.0,"d[j = 1, t = 1]: 5642.00; d[j = 1, t = 2]: 6392.97; d[j = 2, t = 1]: 720.95; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 5604.00; d[j = 3, t = 2]: 5995.67; d[j = 4, t = 1]: 1156.25; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.6,4907.501387517904,4577.2554378643745,1.0,1.0,"d[j = 1, t = 1]: 4630.52; d[j = 1, t = 2]: 6392.97; d[j = 2, t = 1]: 1732.43; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 4581.57; d[j = 3, t = 2]: 5995.67; d[j = 4, t = 1]: 2178.68; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.7,4952.644509275174,4577.2554378643745,1.0,1.0,"d[j = 1, t = 1]: 3619.05; d[j = 1, t = 2]: 6392.97; d[j = 2, t = 1]: 2743.90; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 3559.15; d[j = 3, t = 2]: 5995.67; d[j = 4, t = 1]: 3201.10; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.8,4997.787631032446,4577.2554378643745,1.0,1.0,"d[j = 1, t = 1]: 2607.57; d[j = 1, t = 2]: 6392.97; d[j = 2, t = 1]: 3755.38; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 2536.72; d[j = 3, t = 2]: 5995.67; d[j = 4, t = 1]: 4223.53; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.9,5042.930752789718,4577.2554378643745,1.0,1.0,"d[j = 1, t = 1]: 1596.09; d[j = 1, t = 2]: 6392.97; d[j = 2, t = 1]: 4766.85; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 1514.30; d[j = 3, t = 2]: 5995.67; d[j = 4, t = 1]: 5245.95; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
