FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4249.9447610305215,4046.4932691711247,0.0,3.0,"d[j = 1, t = 1]: 4429.80; d[j = 1, t = 2]: 6560.25; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 1765.86; d[j = 3, t = 1]: 2410.03; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 319.24; d[j = 4, t = 2]: 10026.65; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.1,4288.469951621097,4046.4932691711247,0.0,3.0,"d[j = 1, t = 1]: 4030.14; d[j = 1, t = 2]: 6959.91; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 1765.86; d[j = 3, t = 1]: 2059.88; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 669.39; d[j = 4, t = 2]: 10026.65; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.2,4326.995142246113,4046.4932691711247,0.0,3.0,"d[j = 1, t = 1]: 3630.48; d[j = 1, t = 2]: 7359.57; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 1765.86; d[j = 3, t = 1]: 1709.73; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 1019.54; d[j = 4, t = 2]: 10026.65; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.3,4360.711486427574,4046.4932691711247,0.0,3.0,"d[j = 1, t = 1]: 3230.82; d[j = 1, t = 2]: 7759.23; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 1765.86; d[j = 3, t = 1]: 1451.60; d[j = 3, t = 2]: 175.85; d[j = 4, t = 1]: 1101.81; d[j = 4, t = 2]: 10026.65; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.4,4391.559789696946,4046.4932691711247,0.0,3.0,"d[j = 1, t = 1]: 2831.16; d[j = 1, t = 2]: 8158.89; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 1765.86; d[j = 3, t = 1]: 1248.36; d[j = 3, t = 2]: 456.58; d[j = 4, t = 1]: 1024.32; d[j = 4, t = 2]: 10026.65; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.5,4422.408092718611,4046.4932691711247,0.0,3.0,"d[j = 1, t = 1]: 2431.50; d[j = 1, t = 2]: 8558.55; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 1765.86; d[j = 3, t = 1]: 1045.13; d[j = 3, t = 2]: 737.30; d[j = 4, t = 1]: 946.84; d[j = 4, t = 2]: 10026.65; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.6,4446.946007987967,4046.4932691711247,0.0,3.0,"d[j = 1, t = 1]: 2155.06; d[j = 1, t = 2]: 8834.99; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 1765.86; d[j = 3, t = 1]: 841.89; d[j = 3, t = 2]: 1018.03; d[j = 4, t = 1]: 869.35; d[j = 4, t = 2]: 10026.65; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.7,4457.326683205187,4046.4932691711247,0.0,3.0,"d[j = 1, t = 1]: 2155.06; d[j = 1, t = 2]: 8834.99; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 1765.86; d[j = 3, t = 1]: 638.65; d[j = 3, t = 2]: 1298.76; d[j = 4, t = 1]: 791.86; d[j = 4, t = 2]: 10026.65; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.8,4467.70735807088,4046.4932691711247,0.0,3.0,"d[j = 1, t = 1]: 2155.06; d[j = 1, t = 2]: 8834.99; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 1765.86; d[j = 3, t = 1]: 435.41; d[j = 3, t = 2]: 1579.48; d[j = 4, t = 1]: 714.37; d[j = 4, t = 2]: 10026.65; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.9,4478.088033112337,4046.4932691711247,0.0,3.0,"d[j = 1, t = 1]: 2155.06; d[j = 1, t = 2]: 8834.99; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 1765.86; d[j = 3, t = 1]: 232.17; d[j = 3, t = 2]: 1860.21; d[j = 4, t = 1]: 636.89; d[j = 4, t = 2]: 10026.65; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
1.0,4486.424586181611,4046.4932691711247,0.0,3.0,"d[j = 1, t = 1]: 2155.06; d[j = 1, t = 2]: 8834.99; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 1765.86; d[j = 3, t = 1]: 68.95; d[j = 3, t = 2]: 2085.66; d[j = 4, t = 1]: 574.66; d[j = 4, t = 2]: 10026.65; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
