FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,5708.765459478003,5495.123728996445,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1298.61; d[j = 2, t = 1]: 1494.87; d[j = 2, t = 2]: 9962.44; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 10360.33; d[j = 4, t = 1]: 708.82; d[j = 4, t = 2]: 1686.77; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.1,5708.765459819759,5495.123728996445,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1298.61; d[j = 2, t = 1]: 1494.87; d[j = 2, t = 2]: 9962.44; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 10360.33; d[j = 4, t = 1]: 708.82; d[j = 4, t = 2]: 1686.77; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.2,5723.636330694841,5495.123728996445,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1298.61; d[j = 2, t = 1]: 5253.17; d[j = 2, t = 2]: 6204.14; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 10360.33; d[j = 4, t = 1]: 708.82; d[j = 4, t = 2]: 1686.77; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.3,5748.361806148416,5495.123728996445,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1298.61; d[j = 2, t = 1]: 5701.50; d[j = 2, t = 2]: 5755.80; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 10360.33; d[j = 4, t = 1]: 708.82; d[j = 4, t = 2]: 1686.77; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.4,5773.087281601987,5495.123728996445,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1298.61; d[j = 2, t = 1]: 6149.83; d[j = 2, t = 2]: 5307.47; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 10360.33; d[j = 4, t = 1]: 708.82; d[j = 4, t = 2]: 1686.77; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.5,5797.045277371155,5495.123728996436,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1253.50; d[j = 2, t = 1]: 6618.05; d[j = 2, t = 2]: 4884.36; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 10360.33; d[j = 4, t = 1]: 708.82; d[j = 4, t = 2]: 1686.77; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.6,5799.143285411439,5495.123728996445,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1101.73; d[j = 2, t = 1]: 6769.82; d[j = 2, t = 2]: 4884.36; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 10360.33; d[j = 4, t = 1]: 708.82; d[j = 4, t = 2]: 1686.77; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.7,5799.143285411439,5495.123728996445,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1101.73; d[j = 2, t = 1]: 6769.82; d[j = 2, t = 2]: 4884.36; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 10360.33; d[j = 4, t = 1]: 708.82; d[j = 4, t = 2]: 1686.77; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.8,5799.143285411461,5495.123728996445,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1101.73; d[j = 2, t = 1]: 6769.82; d[j = 2, t = 2]: 4884.36; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 10360.33; d[j = 4, t = 1]: 708.82; d[j = 4, t = 2]: 1686.77; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.9,5799.143285411437,5495.123728996445,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1101.73; d[j = 2, t = 1]: 6769.82; d[j = 2, t = 2]: 4884.36; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 10360.33; d[j = 4, t = 1]: 708.82; d[j = 4, t = 2]: 1686.77; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
