FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4188.487702333138,4155.862480549047,0.0,4.0,"d[j = 1, t = 1]: 63.00; d[j = 1, t = 2]: 625.97; d[j = 2, t = 1]: 11188.46; d[j = 2, t = 2]: 878.48; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 7832.08; d[j = 4, t = 1]: 2472.55; d[j = 4, t = 2]: 2451.29; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.1,4242.638009586668,4155.862480549047,0.0,4.0,"d[j = 1, t = 1]: 274.39; d[j = 1, t = 2]: 625.97; d[j = 2, t = 1]: 11188.46; d[j = 2, t = 2]: 667.08; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 8228.98; d[j = 4, t = 1]: 2075.64; d[j = 4, t = 2]: 2451.29; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.2,4296.7883299441855,4155.862480549045,0.0,4.0,"d[j = 1, t = 1]: 485.79; d[j = 1, t = 2]: 625.97; d[j = 2, t = 1]: 11188.46; d[j = 2, t = 2]: 455.69; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 8625.89; d[j = 4, t = 1]: 1678.74; d[j = 4, t = 2]: 2451.29; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.3,4350.938643749708,4155.862480549047,0.0,4.0,"d[j = 1, t = 1]: 697.18; d[j = 1, t = 2]: 625.97; d[j = 2, t = 1]: 11188.46; d[j = 2, t = 2]: 244.29; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 9022.80; d[j = 4, t = 1]: 1281.83; d[j = 4, t = 2]: 2451.29; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.4,4405.088957555232,4155.862480549046,0.0,4.0,"d[j = 1, t = 1]: 908.58; d[j = 1, t = 2]: 625.97; d[j = 2, t = 1]: 11188.46; d[j = 2, t = 2]: 32.90; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 9419.70; d[j = 4, t = 1]: 884.92; d[j = 4, t = 2]: 2451.29; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.5,4459.200526280083,4155.862480549046,0.0,4.0,"d[j = 1, t = 1]: 1136.85; d[j = 1, t = 2]: 625.97; d[j = 2, t = 1]: 10993.09; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 9816.61; d[j = 4, t = 1]: 488.02; d[j = 4, t = 2]: 2451.29; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.6,4513.304953885624,4155.862480549047,0.0,4.0,"d[j = 1, t = 1]: 1368.23; d[j = 1, t = 2]: 625.97; d[j = 2, t = 1]: 10761.71; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 10213.51; d[j = 4, t = 1]: 91.11; d[j = 4, t = 2]: 2451.29; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.7,4567.318108987696,4155.862480549047,0.0,4.0,"d[j = 1, t = 1]: 1599.62; d[j = 1, t = 2]: 625.97; d[j = 2, t = 1]: 10530.33; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 10596.66; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 2159.26; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.8,4617.711528219178,4155.862480549046,0.0,4.0,"d[j = 1, t = 1]: 1831.00; d[j = 1, t = 2]: 625.97; d[j = 2, t = 1]: 10298.94; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 542.06; d[j = 3, t = 2]: 10621.55; d[j = 4, t = 1]: 1592.31; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.9,4667.356565368266,4155.862480549046,0.0,4.0,"d[j = 1, t = 1]: 2062.38; d[j = 1, t = 2]: 625.97; d[j = 2, t = 1]: 10067.56; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 1338.21; d[j = 3, t = 2]: 10621.55; d[j = 4, t = 1]: 796.15; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
