FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,5578.356978704483,5550.077631449803,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 356.50; d[j = 2, t = 1]: 7102.09; d[j = 2, t = 2]: 5297.32; d[j = 3, t = 1]: 2225.78; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 3751.68; d[j = 4, t = 2]: 6778.45; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.1,5696.350951656898,5550.077631449803,1.0,0.0,"d[j = 1, t = 1]: 614.24; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 6844.35; d[j = 2, t = 2]: 5297.32; d[j = 3, t = 1]: 3482.00; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 2495.46; d[j = 4, t = 2]: 6778.45; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.2,5813.948345980178,5550.077631449803,1.0,0.0,"d[j = 1, t = 1]: 1833.43; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 5625.15; d[j = 2, t = 2]: 5297.32; d[j = 3, t = 1]: 4738.22; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 1239.24; d[j = 4, t = 2]: 6778.45; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.3,5931.520489903526,5550.077631449803,1.0,0.0,"d[j = 1, t = 1]: 3052.63; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 4405.96; d[j = 2, t = 2]: 5297.32; d[j = 3, t = 1]: 5984.81; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 6771.10; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.4,6047.249716483506,5550.077631449803,1.0,0.0,"d[j = 1, t = 1]: 4271.82; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 3186.77; d[j = 2, t = 2]: 5297.32; d[j = 3, t = 1]: 6529.06; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 6226.86; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.5,6160.708066553341,5550.077631449803,1.0,0.0,"d[j = 1, t = 1]: 5128.66; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 2606.90; d[j = 2, t = 2]: 5020.35; d[j = 3, t = 1]: 6570.19; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 887.69; d[j = 4, t = 2]: 5298.04; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.6,6271.810213636022,5550.077631449803,1.0,0.0,"d[j = 1, t = 1]: 5128.66; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 3538.86; d[j = 2, t = 2]: 4088.39; d[j = 3, t = 1]: 6570.19; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 1847.95; d[j = 4, t = 2]: 4337.78; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.7,6382.912360718704,5550.077631449803,1.0,0.0,"d[j = 1, t = 1]: 5128.66; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 4470.81; d[j = 2, t = 2]: 3156.43; d[j = 3, t = 1]: 6570.19; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 2808.21; d[j = 4, t = 2]: 3377.52; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.8,6494.014507801387,5550.077631449803,1.0,0.0,"d[j = 1, t = 1]: 5128.66; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 5402.77; d[j = 2, t = 2]: 2224.48; d[j = 3, t = 1]: 6570.19; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 3768.47; d[j = 4, t = 2]: 2417.25; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.9,6605.11665488407,5550.077631449803,1.0,0.0,"d[j = 1, t = 1]: 5128.66; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 6334.73; d[j = 2, t = 2]: 1292.52; d[j = 3, t = 1]: 6570.19; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 4728.73; d[j = 4, t = 2]: 1456.99; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
1.0,6716.218801966752,5550.077631449803,1.0,0.0,"d[j = 1, t = 1]: 5128.66; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 7266.68; d[j = 2, t = 2]: 360.57; d[j = 3, t = 1]: 6570.19; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 5688.99; d[j = 4, t = 2]: 496.73; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
