FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4818.401725879388,4548.079293622461,0.0,3.0,"d[j = 1, t = 1]: 3887.95; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 6734.25; d[j = 2, t = 2]: 2133.70; d[j = 3, t = 1]: 8262.62; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 2447.60; d[j = 4, t = 2]: 2045.69; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.1,4857.6801544685295,4548.079293622461,0.0,3.0,"d[j = 1, t = 1]: 4392.60; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 6734.25; d[j = 2, t = 2]: 1629.06; d[j = 3, t = 1]: 9067.66; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 2447.60; d[j = 4, t = 2]: 1240.65; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.2,4879.854782689925,4548.079293622461,0.0,3.0,"d[j = 1, t = 1]: 4392.60; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 6734.25; d[j = 2, t = 2]: 1629.06; d[j = 3, t = 1]: 9807.04; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 2447.60; d[j = 4, t = 2]: 501.27; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.3,4879.854782689918,4548.079293622461,0.0,3.0,"d[j = 1, t = 1]: 4392.60; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 6734.25; d[j = 2, t = 2]: 1629.06; d[j = 3, t = 1]: 9807.04; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 2447.60; d[j = 4, t = 2]: 501.27; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.4,4879.854782689918,4548.079293622461,0.0,3.0,"d[j = 1, t = 1]: 4392.60; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 6734.25; d[j = 2, t = 2]: 1629.06; d[j = 3, t = 1]: 9807.04; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 2447.60; d[j = 4, t = 2]: 501.27; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.5,4902.924323926652,4548.079293622461,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 5703.20; d[j = 2, t = 1]: 5573.75; d[j = 2, t = 2]: 1478.97; d[j = 3, t = 1]: 9807.04; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 2447.60; d[j = 4, t = 2]: 501.27; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.6,4936.267548623067,4548.079293622461,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 6153.96; d[j = 2, t = 1]: 5573.75; d[j = 2, t = 2]: 1028.20; d[j = 3, t = 1]: 3791.68; d[j = 3, t = 2]: 6273.11; d[j = 4, t = 1]: 1287.09; d[j = 4, t = 2]: 1404.03; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.7,4986.441885726995,4548.079293622461,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 6604.73; d[j = 2, t = 1]: 5573.75; d[j = 2, t = 2]: 577.44; d[j = 3, t = 1]: 4596.72; d[j = 3, t = 2]: 6273.11; d[j = 4, t = 1]: 1287.09; d[j = 4, t = 2]: 598.99; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.8,5030.436611462253,4548.079293622461,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 7055.49; d[j = 2, t = 1]: 5573.75; d[j = 2, t = 2]: 126.68; d[j = 3, t = 1]: 5195.71; d[j = 3, t = 2]: 6273.11; d[j = 4, t = 1]: 1287.09; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.9,5037.751891490543,4548.079293622461,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 7182.17; d[j = 2, t = 1]: 5573.75; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 5195.71; d[j = 3, t = 2]: 6273.11; d[j = 4, t = 1]: 1287.09; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
1.0,5037.751892235996,4548.079293622461,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 7182.17; d[j = 2, t = 1]: 5573.75; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 5195.71; d[j = 3, t = 2]: 6273.11; d[j = 4, t = 1]: 1287.09; d[j = 4, t = 2]: -0.00; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
