FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4433.122210158317,4311.326861722206,0.0,3.0,"d[j = 1, t = 1]: 1980.27; d[j = 1, t = 2]: 5310.08; d[j = 2, t = 1]: 5465.56; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 5023.19; d[j = 3, t = 2]: 1023.43; d[j = 4, t = 1]: 6373.71; d[j = 4, t = 2]: 335.59; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.1,4508.178050334552,4311.326861722206,0.0,3.0,"d[j = 1, t = 1]: 1474.03; d[j = 1, t = 2]: 5310.08; d[j = 2, t = 1]: 5608.87; d[j = 2, t = 2]: 362.92; d[j = 3, t = 1]: 4444.71; d[j = 3, t = 2]: 1023.43; d[j = 4, t = 1]: 6373.71; d[j = 4, t = 2]: 914.07; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.2,4582.560048933083,4311.326861722206,0.0,3.0,"d[j = 1, t = 1]: 949.42; d[j = 1, t = 2]: 5310.08; d[j = 2, t = 1]: 5608.87; d[j = 2, t = 2]: 887.54; d[j = 3, t = 1]: 3866.24; d[j = 3, t = 2]: 1023.43; d[j = 4, t = 1]: 6373.71; d[j = 4, t = 2]: 1492.54; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.3,4656.942047531613,4311.326861722206,0.0,3.0,"d[j = 1, t = 1]: 424.80; d[j = 1, t = 2]: 5310.08; d[j = 2, t = 1]: 5608.87; d[j = 2, t = 2]: 1412.16; d[j = 3, t = 1]: 3287.77; d[j = 3, t = 2]: 1023.43; d[j = 4, t = 1]: 6373.71; d[j = 4, t = 2]: 2071.02; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.4,4724.896289175142,4311.326861722206,0.0,3.0,"d[j = 1, t = 1]: 3089.98; d[j = 1, t = 2]: 1023.43; d[j = 2, t = 1]: 5608.87; d[j = 2, t = 2]: 3033.64; d[j = 3, t = 1]: 2709.29; d[j = 3, t = 2]: 1023.43; d[j = 4, t = 1]: 6373.71; d[j = 4, t = 2]: 2649.49; ","Y[i = 1, l = 4, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.5,4799.278287773673,4311.326861722206,0.0,3.0,"d[j = 1, t = 1]: 2565.36; d[j = 1, t = 2]: 1023.43; d[j = 2, t = 1]: 5608.87; d[j = 2, t = 2]: 3558.26; d[j = 3, t = 1]: 2130.82; d[j = 3, t = 2]: 1023.43; d[j = 4, t = 1]: 6373.71; d[j = 4, t = 2]: 3227.96; ","Y[i = 1, l = 4, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.6,4873.660286372204,4311.326861722207,0.0,3.0,"d[j = 1, t = 1]: 2040.74; d[j = 1, t = 2]: 1023.43; d[j = 2, t = 1]: 5608.87; d[j = 2, t = 2]: 4082.87; d[j = 3, t = 1]: 1552.34; d[j = 3, t = 2]: 1023.43; d[j = 4, t = 1]: 6373.71; d[j = 4, t = 2]: 3806.44; ","Y[i = 1, l = 4, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.7,4948.042284970723,4311.326861722206,0.0,3.0,"d[j = 1, t = 1]: 1516.13; d[j = 1, t = 2]: 1023.43; d[j = 2, t = 1]: 5608.87; d[j = 2, t = 2]: 4607.49; d[j = 3, t = 1]: 973.87; d[j = 3, t = 2]: 1023.43; d[j = 4, t = 1]: 6373.71; d[j = 4, t = 2]: 4384.91; ","Y[i = 1, l = 4, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.8,5022.424283569265,4311.326861722206,0.0,3.0,"d[j = 1, t = 1]: 991.51; d[j = 1, t = 2]: 1023.43; d[j = 2, t = 1]: 5608.87; d[j = 2, t = 2]: 5132.11; d[j = 3, t = 1]: 395.40; d[j = 3, t = 2]: 1023.43; d[j = 4, t = 1]: 6373.71; d[j = 4, t = 2]: 4963.39; ","Y[i = 1, l = 4, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.9,5084.4611945893685,4311.326861722206,0.0,3.0,"d[j = 1, t = 1]: 466.89; d[j = 1, t = 2]: 1023.43; d[j = 2, t = 1]: 5608.87; d[j = 2, t = 2]: 5656.73; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 1023.43; d[j = 4, t = 1]: 6373.71; d[j = 4, t = 2]: 5358.78; ","Y[i = 1, l = 4, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
1.0,5115.943920047066,4311.326861722206,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1023.43; d[j = 2, t = 1]: 5608.87; d[j = 2, t = 2]: 6123.62; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 1023.43; d[j = 4, t = 1]: 6373.71; d[j = 4, t = 2]: 5358.78; ","Y[i = 1, l = 4, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
