FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,5686.92274524387,5624.196668748245,1.0,0.0,"d[j = 1, t = 1]: 4495.72; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 4124.24; d[j = 2, t = 2]: 4135.95; d[j = 3, t = 1]: 6436.39; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 875.50; d[j = 4, t = 2]: 5444.02; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.1,5759.276851235554,5624.196668748245,1.0,0.0,"d[j = 1, t = 1]: 4495.72; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 3456.74; d[j = 2, t = 2]: 4803.45; d[j = 3, t = 1]: 6436.39; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 8.07; d[j = 4, t = 2]: 6311.45; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.2,5828.8097730984055,5624.196668748245,1.0,0.0,"d[j = 1, t = 1]: 4495.72; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 2789.24; d[j = 2, t = 2]: 5470.95; d[j = 3, t = 1]: 6013.35; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 6742.57; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.3,5898.316204985379,5624.196668748245,1.0,0.0,"d[j = 1, t = 1]: 4495.72; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 2121.73; d[j = 2, t = 2]: 6138.45; d[j = 3, t = 1]: 5586.33; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 7169.58; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.4,5962.984147953052,5624.196668748245,1.0,0.0,"d[j = 1, t = 1]: 3883.20; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 2698.49; d[j = 2, t = 2]: 6174.22; d[j = 3, t = 1]: 5046.29; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 229.59; d[j = 4, t = 2]: 7480.03; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.5,6025.413506996808,5624.196668748245,1.0,0.0,"d[j = 1, t = 1]: 3236.00; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 3345.69; d[j = 2, t = 2]: 6174.22; d[j = 3, t = 1]: 4205.24; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 1070.64; d[j = 4, t = 2]: 7480.03; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.6,6087.842866040564,5624.196668748245,1.0,0.0,"d[j = 1, t = 1]: 2588.80; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 3992.89; d[j = 2, t = 2]: 6174.22; d[j = 3, t = 1]: 3364.19; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 1911.69; d[j = 4, t = 2]: 7480.03; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.7,6150.27222508432,5624.196668748245,1.0,0.0,"d[j = 1, t = 1]: 1941.60; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 4640.09; d[j = 2, t = 2]: 6174.22; d[j = 3, t = 1]: 2523.14; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 2752.74; d[j = 4, t = 2]: 7480.03; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.8,6212.701584128076,5624.196668748245,1.0,0.0,"d[j = 1, t = 1]: 1294.40; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 5287.29; d[j = 2, t = 2]: 6174.22; d[j = 3, t = 1]: 1682.10; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 3593.78; d[j = 4, t = 2]: 7480.03; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
0.9,6275.130943171832,5624.196668748245,1.0,0.0,"d[j = 1, t = 1]: 647.20; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 5934.49; d[j = 2, t = 2]: 6174.22; d[j = 3, t = 1]: 841.05; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 4434.83; d[j = 4, t = 2]: 7480.03; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
1.0,6337.560301134456,5624.196668748245,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 6581.69; d[j = 2, t = 2]: 6174.22; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 5275.88; d[j = 4, t = 2]: 7480.03; ","Y[i = 1, l = 4, t = 2]: 1.00; Y[i = 2, l = 4, t = 2]: 1.00; "
