FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4936.26950011201,4755.604437618827,0.0,3.0,"d[j = 1, t = 1]: 4676.72; d[j = 1, t = 2]: 5811.74; d[j = 2, t = 1]: 2267.45; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 4176.39; d[j = 3, t = 2]: 6601.14; d[j = 4, t = 1]: 1978.38; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.1,5046.902554634734,4755.604437618827,0.0,3.0,"d[j = 1, t = 1]: 5105.13; d[j = 1, t = 2]: 5811.74; d[j = 2, t = 1]: 1839.04; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 4588.65; d[j = 3, t = 2]: 6601.14; d[j = 4, t = 1]: 1566.12; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.2,5157.535609157441,4755.604437618827,0.0,3.0,"d[j = 1, t = 1]: 5533.55; d[j = 1, t = 2]: 5811.74; d[j = 2, t = 1]: 1410.62; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 5000.91; d[j = 3, t = 2]: 6601.14; d[j = 4, t = 1]: 1153.86; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.3,5237.363119394948,4746.732307141468,1.0,0.0,"d[j = 1, t = 1]: 4674.83; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 2675.96; d[j = 2, t = 2]: 5405.12; d[j = 3, t = 1]: 4165.33; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 2841.57; d[j = 4, t = 2]: 5749.02; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.4,5307.282191397888,4746.732307141468,1.0,0.0,"d[j = 1, t = 1]: 5103.24; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 2247.55; d[j = 2, t = 2]: 5405.12; d[j = 3, t = 1]: 4577.59; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 2429.31; d[j = 4, t = 2]: 5749.02; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.5,5377.201263400833,4746.732307141468,1.0,0.0,"d[j = 1, t = 1]: 5531.66; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 1819.13; d[j = 2, t = 2]: 5405.12; d[j = 3, t = 1]: 4989.85; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 2017.05; d[j = 4, t = 2]: 5749.02; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.6,5447.120335403779,4746.732307141468,1.0,0.0,"d[j = 1, t = 1]: 5960.07; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 1390.72; d[j = 2, t = 2]: 5405.12; d[j = 3, t = 1]: 5402.11; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 1604.79; d[j = 4, t = 2]: 5749.02; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.7,5517.039407406724,4746.732307141468,1.0,0.0,"d[j = 1, t = 1]: 6388.49; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 962.30; d[j = 2, t = 2]: 5405.12; d[j = 3, t = 1]: 5814.37; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 1192.53; d[j = 4, t = 2]: 5749.02; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.8,5586.958479409669,4746.732307141468,1.0,0.0,"d[j = 1, t = 1]: 6816.90; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 533.89; d[j = 2, t = 2]: 5405.12; d[j = 3, t = 1]: 6226.63; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 780.27; d[j = 4, t = 2]: 5749.02; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.9,5637.3867345626495,4755.604437618827,0.0,3.0,"d[j = 1, t = 1]: 8066.30; d[j = 1, t = 2]: 4689.62; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 7104.94; d[j = 3, t = 2]: 5650.98; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
1.0,5637.3867345626495,4755.604437618827,0.0,3.0,"d[j = 1, t = 1]: 8066.30; d[j = 1, t = 2]: 4689.62; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 0.00; d[j = 3, t = 1]: 7104.94; d[j = 3, t = 2]: 5650.98; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
