FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4499.814306100482,4330.382109301332,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 10083.03; d[j = 2, t = 1]: 1544.20; d[j = 2, t = 2]: 1128.69; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 2261.74; d[j = 4, t = 1]: 132.56; d[j = 4, t = 2]: 10361.61; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.1,4499.81430599777,4330.382109301332,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 10083.03; d[j = 2, t = 1]: 1544.20; d[j = 2, t = 2]: 1128.69; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 2261.74; d[j = 4, t = 1]: 132.56; d[j = 4, t = 2]: 10361.61; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.2,4512.406802513991,4330.382109301332,0.0,3.0,"d[j = 1, t = 1]: 5370.55; d[j = 1, t = 2]: 222.87; d[j = 2, t = 1]: 4826.44; d[j = 2, t = 2]: 2336.05; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 2261.74; d[j = 4, t = 1]: 132.56; d[j = 4, t = 2]: 10361.61; ","Y[i = 1, l = 4, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.3,4528.996390638196,4330.382109301332,0.0,3.0,"d[j = 1, t = 1]: 5000.70; d[j = 1, t = 2]: 222.87; d[j = 2, t = 1]: 5196.29; d[j = 2, t = 2]: 2336.05; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 2261.74; d[j = 4, t = 1]: 132.56; d[j = 4, t = 2]: 10361.61; ","Y[i = 1, l = 4, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.4,4545.585978321256,4330.382109301332,0.0,3.0,"d[j = 1, t = 1]: 4630.84; d[j = 1, t = 2]: 222.87; d[j = 2, t = 1]: 5566.14; d[j = 2, t = 2]: 2336.05; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 2261.74; d[j = 4, t = 1]: 132.56; d[j = 4, t = 2]: 10361.61; ","Y[i = 1, l = 4, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.5,4562.1755660043145,4330.3821093013285,0.0,3.0,"d[j = 1, t = 1]: 4260.99; d[j = 1, t = 2]: 222.87; d[j = 2, t = 1]: 5936.00; d[j = 2, t = 2]: 2336.05; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 2261.74; d[j = 4, t = 1]: 132.56; d[j = 4, t = 2]: 10361.61; ","Y[i = 1, l = 4, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.6,4578.765153687375,4330.382109301332,0.0,3.0,"d[j = 1, t = 1]: 3891.14; d[j = 1, t = 2]: 222.87; d[j = 2, t = 1]: 6305.85; d[j = 2, t = 2]: 2336.05; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 2261.74; d[j = 4, t = 1]: 132.56; d[j = 4, t = 2]: 10361.61; ","Y[i = 1, l = 4, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.7,4595.354741370435,4330.382109301332,0.0,3.0,"d[j = 1, t = 1]: 3521.28; d[j = 1, t = 2]: 222.87; d[j = 2, t = 1]: 6675.70; d[j = 2, t = 2]: 2336.05; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 2261.74; d[j = 4, t = 1]: 132.56; d[j = 4, t = 2]: 10361.61; ","Y[i = 1, l = 4, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.8,4611.944329053494,4330.382109301332,0.0,3.0,"d[j = 1, t = 1]: 3151.43; d[j = 1, t = 2]: 222.87; d[j = 2, t = 1]: 7045.56; d[j = 2, t = 2]: 2336.05; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 2261.74; d[j = 4, t = 1]: 132.56; d[j = 4, t = 2]: 10361.61; ","Y[i = 1, l = 4, t = 1]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
0.9,4623.111445481978,4330.382109301332,0.0,3.0,"d[j = 1, t = 1]: 2012.66; d[j = 1, t = 2]: 1164.89; d[j = 2, t = 1]: 7242.30; d[j = 2, t = 2]: 2336.05; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 2261.74; d[j = 4, t = 1]: 132.56; d[j = 4, t = 2]: 10361.61; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
1.0,4632.454818343398,4330.382109301332,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 3177.56; d[j = 2, t = 1]: 7242.30; d[j = 2, t = 2]: 2336.05; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 222.87; d[j = 4, t = 1]: 5190.07; d[j = 4, t = 2]: 7342.97; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
