FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,5276.9668185368,5151.950448210149,1.0,0.0,"d[j = 1, t = 1]: 2397.21; d[j = 1, t = 2]: 4682.70; d[j = 2, t = 1]: 161.31; d[j = 2, t = 2]: 5514.69; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 8064.90; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 4691.01; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.1,5326.229261178055,5151.950448210147,1.0,0.0,"d[j = 1, t = 1]: 1403.87; d[j = 1, t = 2]: 4682.70; d[j = 2, t = 1]: 1154.64; d[j = 2, t = 2]: 5514.69; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 8534.00; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 4221.91; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.2,5375.49170381931,5151.950448210149,1.0,0.0,"d[j = 1, t = 1]: 410.54; d[j = 1, t = 2]: 4682.70; d[j = 2, t = 1]: 2147.98; d[j = 2, t = 2]: 5514.69; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 9003.10; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 3752.81; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.3,5420.028400181705,5151.950448210149,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 4682.70; d[j = 2, t = 1]: 2949.02; d[j = 2, t = 2]: 5124.19; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 9472.21; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 3283.71; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.4,5461.236105962772,5151.950448210149,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 4682.70; d[j = 2, t = 1]: 3614.61; d[j = 2, t = 2]: 4458.60; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 9941.31; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 2814.61; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.5,5502.443811743838,5151.950448210149,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 4682.70; d[j = 2, t = 1]: 4280.19; d[j = 2, t = 2]: 3793.02; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 10410.41; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 2345.50; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.6,5543.651517524907,5151.950448210149,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 4682.70; d[j = 2, t = 1]: 4945.78; d[j = 2, t = 2]: 3127.43; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 10879.51; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 1876.40; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.7,5584.8592233059735,5151.950448210149,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 4682.70; d[j = 2, t = 1]: 5611.37; d[j = 2, t = 2]: 2461.84; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 11348.61; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 1407.30; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.8,5626.066929087041,5151.950448210149,1.0,0.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 4682.70; d[j = 2, t = 1]: 6276.95; d[j = 2, t = 2]: 1796.26; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 11817.71; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 938.20; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.9,5538.584285903216,5276.398341238997,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 3118.17; d[j = 2, t = 1]: 7379.11; d[j = 2, t = 2]: 2258.63; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 11752.00; d[j = 4, t = 1]: 924.28; d[j = 4, t = 2]: 79.63; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
1.0,5540.305810375905,5276.398341238997,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 3118.17; d[j = 2, t = 1]: 7379.11; d[j = 2, t = 2]: 2258.63; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 11756.89; d[j = 4, t = 1]: 999.02; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 4, t = 1]: 1.00; "
