FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,5467.868172165321,4602.8621915835865,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 4282.74; d[j = 2, t = 2]: 8473.17; d[j = 3, t = 1]: 8521.67; d[j = 3, t = 2]: 4234.24; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.1,5467.868172165321,4602.8621915835865,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 4282.74; d[j = 2, t = 2]: 8473.17; d[j = 3, t = 1]: 8521.67; d[j = 3, t = 2]: 4234.24; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.2,5467.868172165323,4602.8621915835865,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 4282.74; d[j = 2, t = 2]: 8473.17; d[j = 3, t = 1]: 8521.67; d[j = 3, t = 2]: 4234.24; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.3,5467.868172165319,4602.8621915835865,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 4282.74; d[j = 2, t = 2]: 8473.17; d[j = 3, t = 1]: 8521.67; d[j = 3, t = 2]: 4234.24; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.4,5467.868172165319,4602.8621915835865,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 4282.74; d[j = 2, t = 2]: 8473.17; d[j = 3, t = 1]: 8521.67; d[j = 3, t = 2]: 4234.24; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.5,5467.868172165319,4602.8621915835865,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 4282.74; d[j = 2, t = 2]: 8473.17; d[j = 3, t = 1]: 8521.67; d[j = 3, t = 2]: 4234.24; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.6,5467.868172165319,4602.8621915835865,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 4282.74; d[j = 2, t = 2]: 8473.17; d[j = 3, t = 1]: 8521.67; d[j = 3, t = 2]: 4234.24; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.7,5467.868172165321,4602.8621915835865,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 4282.74; d[j = 2, t = 2]: 8473.17; d[j = 3, t = 1]: 8521.67; d[j = 3, t = 2]: 4234.24; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.8,5467.868172165321,4602.8621915835865,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 4282.74; d[j = 2, t = 2]: 8473.17; d[j = 3, t = 1]: 8521.67; d[j = 3, t = 2]: 4234.24; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.9,5467.868172165321,4602.8621915835865,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 4282.74; d[j = 2, t = 2]: 8473.17; d[j = 3, t = 1]: 8521.67; d[j = 3, t = 2]: 4234.24; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
1.0,5467.868172165319,4602.8621915835865,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 4282.74; d[j = 2, t = 2]: 8473.17; d[j = 3, t = 1]: 8521.67; d[j = 3, t = 2]: 4234.24; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
