FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4761.234391042882,4761.234391042883,0.0,3.0,"d[j = 1, t = 1]: 4647.50; d[j = 1, t = 2]: 3649.44; d[j = 2, t = 1]: 3206.52; d[j = 2, t = 2]: 1252.46; d[j = 3, t = 1]: 1915.87; d[j = 3, t = 2]: 3158.52; d[j = 4, t = 1]: 3019.86; d[j = 4, t = 2]: 4661.66; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.1,4761.234391042882,4761.234391042883,0.0,3.0,"d[j = 1, t = 1]: 4647.50; d[j = 1, t = 2]: 3649.44; d[j = 2, t = 1]: 3206.52; d[j = 2, t = 2]: 1252.46; d[j = 3, t = 1]: 1915.87; d[j = 3, t = 2]: 3158.52; d[j = 4, t = 1]: 3019.86; d[j = 4, t = 2]: 4661.66; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.2,4761.234391042882,4761.234391042883,0.0,3.0,"d[j = 1, t = 1]: 4647.50; d[j = 1, t = 2]: 3649.44; d[j = 2, t = 1]: 3206.52; d[j = 2, t = 2]: 1252.46; d[j = 3, t = 1]: 1915.87; d[j = 3, t = 2]: 3158.52; d[j = 4, t = 1]: 3019.86; d[j = 4, t = 2]: 4661.66; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.3,4761.234391042882,4761.234391042883,0.0,3.0,"d[j = 1, t = 1]: 4647.50; d[j = 1, t = 2]: 3649.44; d[j = 2, t = 1]: 3206.52; d[j = 2, t = 2]: 1252.46; d[j = 3, t = 1]: 1915.87; d[j = 3, t = 2]: 3158.52; d[j = 4, t = 1]: 3019.86; d[j = 4, t = 2]: 4661.66; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.4,4761.234391042882,4761.234391042883,0.0,3.0,"d[j = 1, t = 1]: 4647.50; d[j = 1, t = 2]: 3649.44; d[j = 2, t = 1]: 3206.52; d[j = 2, t = 2]: 1252.46; d[j = 3, t = 1]: 1915.87; d[j = 3, t = 2]: 3158.52; d[j = 4, t = 1]: 3019.86; d[j = 4, t = 2]: 4661.66; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.5,4761.234391042882,4761.234391042883,0.0,3.0,"d[j = 1, t = 1]: 4647.50; d[j = 1, t = 2]: 3649.44; d[j = 2, t = 1]: 3206.52; d[j = 2, t = 2]: 1252.46; d[j = 3, t = 1]: 1915.87; d[j = 3, t = 2]: 3158.52; d[j = 4, t = 1]: 3019.86; d[j = 4, t = 2]: 4661.66; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.6,4761.234391042882,4761.234391042882,0.0,3.0,"d[j = 1, t = 1]: 4647.50; d[j = 1, t = 2]: 3649.44; d[j = 2, t = 1]: 3206.52; d[j = 2, t = 2]: 1252.46; d[j = 3, t = 1]: 1915.87; d[j = 3, t = 2]: 3158.52; d[j = 4, t = 1]: 3019.86; d[j = 4, t = 2]: 4661.66; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.7,4761.234391042882,4761.234391042883,0.0,3.0,"d[j = 1, t = 1]: 4647.50; d[j = 1, t = 2]: 3649.44; d[j = 2, t = 1]: 3206.52; d[j = 2, t = 2]: 1252.46; d[j = 3, t = 1]: 1915.87; d[j = 3, t = 2]: 3158.52; d[j = 4, t = 1]: 3019.86; d[j = 4, t = 2]: 4661.66; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.8,4761.234391042882,4761.234391042883,0.0,3.0,"d[j = 1, t = 1]: 4647.50; d[j = 1, t = 2]: 3649.44; d[j = 2, t = 1]: 3206.52; d[j = 2, t = 2]: 1252.46; d[j = 3, t = 1]: 1915.87; d[j = 3, t = 2]: 3158.52; d[j = 4, t = 1]: 3019.86; d[j = 4, t = 2]: 4661.66; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.9,4761.234391042882,4761.234391042883,0.0,3.0,"d[j = 1, t = 1]: 4647.50; d[j = 1, t = 2]: 3649.44; d[j = 2, t = 1]: 3206.52; d[j = 2, t = 2]: 1252.46; d[j = 3, t = 1]: 1915.87; d[j = 3, t = 2]: 3158.52; d[j = 4, t = 1]: 3019.86; d[j = 4, t = 2]: 4661.66; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
