FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,5259.622839739812,4845.681599144224,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 6871.05; d[j = 2, t = 1]: 5284.26; d[j = 2, t = 2]: 600.60; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 7685.39; d[j = 4, t = 1]: 5070.53; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.1,5275.94094478537,4845.681599144224,0.0,3.0,"d[j = 1, t = 1]: 7330.99; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 1337.80; d[j = 2, t = 2]: 4087.13; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 7685.39; d[j = 4, t = 1]: 5070.53; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.2,5303.503617383078,4845.681599144224,0.0,3.0,"d[j = 1, t = 1]: 7330.99; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 976.08; d[j = 2, t = 2]: 4448.85; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 7685.39; d[j = 4, t = 1]: 5070.53; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.3,5331.066289980783,4845.681599144224,0.0,3.0,"d[j = 1, t = 1]: 7330.99; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 614.36; d[j = 2, t = 2]: 4810.56; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 7685.39; d[j = 4, t = 1]: 5070.53; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.4,5358.628962578488,4845.681599144224,0.0,3.0,"d[j = 1, t = 1]: 7330.99; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 252.65; d[j = 2, t = 2]: 5172.28; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 7685.39; d[j = 4, t = 1]: 5070.53; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.5,5377.88069059068,4845.681599144224,0.0,3.0,"d[j = 1, t = 1]: 7330.99; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 5424.93; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 7685.39; d[j = 4, t = 1]: 5070.53; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.6,5382.206057163265,4845.681599144224,0.0,3.0,"d[j = 1, t = 1]: 7330.99; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 5424.93; d[j = 3, t = 1]: 5362.13; d[j = 3, t = 2]: 528.79; d[j = 4, t = 1]: 207.13; d[j = 4, t = 2]: 6657.86; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.7,5393.514582410757,4845.681599144224,0.0,3.0,"d[j = 1, t = 1]: 7330.99; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 5424.93; d[j = 3, t = 1]: 5362.13; d[j = 3, t = 2]: 735.92; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 6657.86; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.8,5393.514582410757,4845.681599144224,0.0,3.0,"d[j = 1, t = 1]: 7330.99; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 5424.93; d[j = 3, t = 1]: 5362.13; d[j = 3, t = 2]: 735.92; d[j = 4, t = 1]: 0.00; d[j = 4, t = 2]: 6657.86; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.9,5411.857956509879,4845.681599144224,0.0,3.0,"d[j = 1, t = 1]: 7330.99; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 5424.93; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 5623.50; d[j = 4, t = 1]: 474.55; d[j = 4, t = 2]: 6657.86; ","Y[i = 1, l = 1, t = 1]: 1.00; Y[i = 1, l = 3, t = 2]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
