FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4919.614906162869,4919.614906162869,0.0,3.0,"d[j = 1, t = 1]: 4363.21; d[j = 1, t = 2]: 4004.83; d[j = 2, t = 1]: 2151.52; d[j = 2, t = 2]: 2236.36; d[j = 3, t = 1]: 1709.67; d[j = 3, t = 2]: 1199.57; d[j = 4, t = 1]: 4803.68; d[j = 4, t = 2]: 5042.99; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.1,4919.614906162869,4919.614906162869,0.0,3.0,"d[j = 1, t = 1]: 4363.21; d[j = 1, t = 2]: 4004.83; d[j = 2, t = 1]: 2151.52; d[j = 2, t = 2]: 2236.36; d[j = 3, t = 1]: 1709.67; d[j = 3, t = 2]: 1199.57; d[j = 4, t = 1]: 4803.68; d[j = 4, t = 2]: 5042.99; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.2,4919.614906162869,4919.614906162869,0.0,3.0,"d[j = 1, t = 1]: 4363.21; d[j = 1, t = 2]: 4004.83; d[j = 2, t = 1]: 2151.52; d[j = 2, t = 2]: 2236.36; d[j = 3, t = 1]: 1709.67; d[j = 3, t = 2]: 1199.57; d[j = 4, t = 1]: 4803.68; d[j = 4, t = 2]: 5042.99; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.3,4919.614906162869,4919.614906162869,0.0,3.0,"d[j = 1, t = 1]: 4363.21; d[j = 1, t = 2]: 4004.83; d[j = 2, t = 1]: 2151.52; d[j = 2, t = 2]: 2236.36; d[j = 3, t = 1]: 1709.67; d[j = 3, t = 2]: 1199.57; d[j = 4, t = 1]: 4803.68; d[j = 4, t = 2]: 5042.99; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.4,4919.614906162869,4919.614906162869,0.0,3.0,"d[j = 1, t = 1]: 4363.21; d[j = 1, t = 2]: 4004.83; d[j = 2, t = 1]: 2151.52; d[j = 2, t = 2]: 2236.36; d[j = 3, t = 1]: 1709.67; d[j = 3, t = 2]: 1199.57; d[j = 4, t = 1]: 4803.68; d[j = 4, t = 2]: 5042.99; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.5,4919.614906162869,4919.614906162869,0.0,3.0,"d[j = 1, t = 1]: 4363.21; d[j = 1, t = 2]: 4004.83; d[j = 2, t = 1]: 2151.52; d[j = 2, t = 2]: 2236.36; d[j = 3, t = 1]: 1709.67; d[j = 3, t = 2]: 1199.57; d[j = 4, t = 1]: 4803.68; d[j = 4, t = 2]: 5042.99; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.6,5007.313580192266,5007.313580192265,1.0,0.0,"d[j = 1, t = 1]: 4363.21; d[j = 1, t = 2]: 4004.83; d[j = 2, t = 1]: 2151.52; d[j = 2, t = 2]: 2236.36; d[j = 3, t = 1]: 1709.67; d[j = 3, t = 2]: 1199.57; d[j = 4, t = 1]: 4803.68; d[j = 4, t = 2]: 5042.99; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.7,5007.313580192266,5007.313580192265,1.0,0.0,"d[j = 1, t = 1]: 4363.21; d[j = 1, t = 2]: 4004.83; d[j = 2, t = 1]: 2151.52; d[j = 2, t = 2]: 2236.36; d[j = 3, t = 1]: 1709.67; d[j = 3, t = 2]: 1199.57; d[j = 4, t = 1]: 4803.68; d[j = 4, t = 2]: 5042.99; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.8,5007.313580192266,5007.313580192265,1.0,0.0,"d[j = 1, t = 1]: 4363.21; d[j = 1, t = 2]: 4004.83; d[j = 2, t = 1]: 2151.52; d[j = 2, t = 2]: 2236.36; d[j = 3, t = 1]: 1709.67; d[j = 3, t = 2]: 1199.57; d[j = 4, t = 1]: 4803.68; d[j = 4, t = 2]: 5042.99; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.9,5007.313580192266,5007.313580192265,1.0,0.0,"d[j = 1, t = 1]: 4363.21; d[j = 1, t = 2]: 4004.83; d[j = 2, t = 1]: 2151.52; d[j = 2, t = 2]: 2236.36; d[j = 3, t = 1]: 1709.67; d[j = 3, t = 2]: 1199.57; d[j = 4, t = 1]: 4803.68; d[j = 4, t = 2]: 5042.99; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
