FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4999.916413359778,4999.916413359777,0.0,3.0,"d[j = 1, t = 1]: 2649.51; d[j = 1, t = 2]: 3870.71; d[j = 2, t = 1]: 3581.48; d[j = 2, t = 2]: 2654.21; d[j = 3, t = 1]: 3292.22; d[j = 3, t = 2]: 3400.71; d[j = 4, t = 1]: 2900.66; d[j = 4, t = 2]: 3162.33; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.1,4999.916413359778,4999.916413359777,0.0,3.0,"d[j = 1, t = 1]: 2649.51; d[j = 1, t = 2]: 3870.71; d[j = 2, t = 1]: 3581.48; d[j = 2, t = 2]: 2654.21; d[j = 3, t = 1]: 3292.22; d[j = 3, t = 2]: 3400.71; d[j = 4, t = 1]: 2900.66; d[j = 4, t = 2]: 3162.33; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.2,4999.916413359778,4999.916413359777,0.0,3.0,"d[j = 1, t = 1]: 2649.51; d[j = 1, t = 2]: 3870.71; d[j = 2, t = 1]: 3581.48; d[j = 2, t = 2]: 2654.21; d[j = 3, t = 1]: 3292.22; d[j = 3, t = 2]: 3400.71; d[j = 4, t = 1]: 2900.66; d[j = 4, t = 2]: 3162.33; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.3,4999.916413359778,4999.916413359777,0.0,3.0,"d[j = 1, t = 1]: 2649.51; d[j = 1, t = 2]: 3870.71; d[j = 2, t = 1]: 3581.48; d[j = 2, t = 2]: 2654.21; d[j = 3, t = 1]: 3292.22; d[j = 3, t = 2]: 3400.71; d[j = 4, t = 1]: 2900.66; d[j = 4, t = 2]: 3162.33; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.4,4999.916413359778,4999.916413359777,0.0,3.0,"d[j = 1, t = 1]: 2649.51; d[j = 1, t = 2]: 3870.71; d[j = 2, t = 1]: 3581.48; d[j = 2, t = 2]: 2654.21; d[j = 3, t = 1]: 3292.22; d[j = 3, t = 2]: 3400.71; d[j = 4, t = 1]: 2900.66; d[j = 4, t = 2]: 3162.33; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.5,4999.916413359778,4999.916413359777,0.0,3.0,"d[j = 1, t = 1]: 2649.51; d[j = 1, t = 2]: 3870.71; d[j = 2, t = 1]: 3581.48; d[j = 2, t = 2]: 2654.21; d[j = 3, t = 1]: 3292.22; d[j = 3, t = 2]: 3400.71; d[j = 4, t = 1]: 2900.66; d[j = 4, t = 2]: 3162.33; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.6,4999.916413359778,4999.916413359777,0.0,3.0,"d[j = 1, t = 1]: 2649.51; d[j = 1, t = 2]: 3870.71; d[j = 2, t = 1]: 3581.48; d[j = 2, t = 2]: 2654.21; d[j = 3, t = 1]: 3292.22; d[j = 3, t = 2]: 3400.71; d[j = 4, t = 1]: 2900.66; d[j = 4, t = 2]: 3162.33; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.7,4999.916413359778,4999.916413359777,0.0,3.0,"d[j = 1, t = 1]: 2649.51; d[j = 1, t = 2]: 3870.71; d[j = 2, t = 1]: 3581.48; d[j = 2, t = 2]: 2654.21; d[j = 3, t = 1]: 3292.22; d[j = 3, t = 2]: 3400.71; d[j = 4, t = 1]: 2900.66; d[j = 4, t = 2]: 3162.33; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.8,4970.658173812592,4970.658173812592,1.0,0.0,"d[j = 1, t = 1]: 2649.51; d[j = 1, t = 2]: 3870.71; d[j = 2, t = 1]: 3581.48; d[j = 2, t = 2]: 2654.21; d[j = 3, t = 1]: 3292.22; d[j = 3, t = 2]: 3400.71; d[j = 4, t = 1]: 2900.66; d[j = 4, t = 2]: 3162.33; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
0.9,4970.658173812592,4970.658173812592,1.0,0.0,"d[j = 1, t = 1]: 2649.51; d[j = 1, t = 2]: 3870.71; d[j = 2, t = 1]: 3581.48; d[j = 2, t = 2]: 2654.21; d[j = 3, t = 1]: 3292.22; d[j = 3, t = 2]: 3400.71; d[j = 4, t = 1]: 2900.66; d[j = 4, t = 2]: 3162.33; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
1.0,4970.658173812592,4970.658173812592,1.0,0.0,"d[j = 1, t = 1]: 2649.51; d[j = 1, t = 2]: 3870.71; d[j = 2, t = 1]: 3581.48; d[j = 2, t = 2]: 2654.21; d[j = 3, t = 1]: 3292.22; d[j = 3, t = 2]: 3400.71; d[j = 4, t = 1]: 2900.66; d[j = 4, t = 2]: 3162.33; ","Y[i = 1, l = 2, t = 2]: 1.00; Y[i = 2, l = 2, t = 2]: 1.00; "
