FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,5287.375575573993,4852.078581181528,0.0,3.0,"d[j = 1, t = 1]: 4059.29; d[j = 1, t = 2]: 1651.47; d[j = 2, t = 1]: 0.00; d[j = 2, t = 2]: 7045.16; d[j = 3, t = 1]: 887.36; d[j = 3, t = 2]: 5837.60; d[j = 4, t = 1]: 1651.46; d[j = 4, t = 2]: 4379.50; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 1, t = 1]: 1.00; Y[i = 2, l = 3, t = 2]: 1.00; "
0.1,5387.413638051803,4852.078581181528,0.0,3.0,"d[j = 1, t = 1]: 3387.43; d[j = 1, t = 2]: 1635.59; d[j = 2, t = 1]: 257.23; d[j = 2, t = 2]: 7475.66; d[j = 3, t = 1]: 6592.16; d[j = 3, t = 2]: 1758.16; d[j = 4, t = 1]: 26.10; d[j = 4, t = 2]: 4379.50; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.2,5463.105790505369,4852.078581181528,0.0,3.0,"d[j = 1, t = 1]: 2777.60; d[j = 1, t = 2]: 1595.47; d[j = 2, t = 1]: 907.18; d[j = 2, t = 2]: 7475.66; d[j = 3, t = 1]: 6077.80; d[j = 3, t = 2]: 1608.89; d[j = 4, t = 1]: 689.73; d[j = 4, t = 2]: 4379.50; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.3,5525.7335929555065,4852.078581181528,0.0,3.0,"d[j = 1, t = 1]: 2167.78; d[j = 1, t = 2]: 1555.35; d[j = 2, t = 1]: 1557.13; d[j = 2, t = 2]: 7475.66; d[j = 3, t = 1]: 5398.01; d[j = 3, t = 2]: 1564.17; d[j = 4, t = 1]: 1414.24; d[j = 4, t = 2]: 4379.50; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.4,5588.361395405642,4852.078581181528,0.0,3.0,"d[j = 1, t = 1]: 1557.95; d[j = 1, t = 2]: 1515.23; d[j = 2, t = 1]: 2207.08; d[j = 2, t = 2]: 7475.66; d[j = 3, t = 1]: 4718.21; d[j = 3, t = 2]: 1519.44; d[j = 4, t = 1]: 2138.76; d[j = 4, t = 2]: 4379.50; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.5,5654.356655437354,4852.078581181528,0.0,3.0,"d[j = 1, t = 1]: 932.55; d[j = 1, t = 2]: 1484.94; d[j = 2, t = 1]: 2862.76; d[j = 2, t = 2]: 7475.66; d[j = 3, t = 1]: 4022.24; d[j = 3, t = 2]: 1484.94; d[j = 4, t = 1]: 2869.23; d[j = 4, t = 2]: 4379.50; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.6,5731.225688184215,4852.078581181528,0.0,3.0,"d[j = 1, t = 1]: 259.23; d[j = 1, t = 2]: 1484.94; d[j = 2, t = 1]: 3536.08; d[j = 2, t = 2]: 7475.66; d[j = 3, t = 1]: 3271.68; d[j = 3, t = 2]: 1484.94; d[j = 4, t = 1]: 3619.79; d[j = 4, t = 2]: 4379.50; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.7,5785.740034539182,4852.078581181528,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1484.94; d[j = 2, t = 1]: 3795.31; d[j = 2, t = 2]: 7475.66; d[j = 3, t = 1]: 2521.11; d[j = 3, t = 2]: 1484.94; d[j = 4, t = 1]: 4370.36; d[j = 4, t = 2]: 4379.50; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.8,5826.259662499015,4852.078581181528,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1484.94; d[j = 2, t = 1]: 3795.31; d[j = 2, t = 2]: 7475.66; d[j = 3, t = 1]: 1770.55; d[j = 3, t = 2]: 1484.94; d[j = 4, t = 1]: 5120.92; d[j = 4, t = 2]: 4379.50; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.9,5860.609369956783,4852.078581181528,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1484.94; d[j = 2, t = 1]: 3795.31; d[j = 2, t = 2]: 7475.66; d[j = 3, t = 1]: 1134.27; d[j = 3, t = 2]: 1484.94; d[j = 4, t = 1]: 5757.20; d[j = 4, t = 2]: 4379.50; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
1.0,5860.609369956783,4852.078581181528,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1484.94; d[j = 2, t = 1]: 3795.31; d[j = 2, t = 2]: 7475.66; d[j = 3, t = 1]: 1134.27; d[j = 3, t = 2]: 1484.94; d[j = 4, t = 1]: 5757.20; d[j = 4, t = 2]: 4379.50; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
