FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4725.448501579151,4597.566142862268,0.0,3.0,"d[j = 1, t = 1]: 551.68; d[j = 1, t = 2]: 1754.11; d[j = 2, t = 1]: 7338.94; d[j = 2, t = 2]: 3111.18; d[j = 3, t = 1]: 2461.79; d[j = 3, t = 2]: 1754.11; d[j = 4, t = 1]: 5177.49; d[j = 4, t = 2]: 3362.53; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.1,4744.567813028585,4597.566142862268,0.0,3.0,"d[j = 1, t = 1]: 195.07; d[j = 1, t = 2]: 1754.11; d[j = 2, t = 1]: 7338.94; d[j = 2, t = 2]: 3467.79; d[j = 3, t = 1]: 2094.14; d[j = 3, t = 2]: 1754.11; d[j = 4, t = 1]: 5177.49; d[j = 4, t = 2]: 3730.17; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.2,4763.58860009413,4597.566142862268,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1754.11; d[j = 2, t = 1]: 7156.31; d[j = 2, t = 2]: 3845.49; d[j = 3, t = 1]: 1726.50; d[j = 3, t = 2]: 1754.11; d[j = 4, t = 1]: 5177.49; d[j = 4, t = 2]: 4097.81; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.3,4782.490414931732,4597.566142862268,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1754.11; d[j = 2, t = 1]: 6753.16; d[j = 2, t = 2]: 4248.65; d[j = 3, t = 1]: 1358.86; d[j = 3, t = 2]: 1754.11; d[j = 4, t = 1]: 5177.49; d[j = 4, t = 2]: 4465.45; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.4,4801.392229769334,4597.566142862268,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1754.11; d[j = 2, t = 1]: 6350.00; d[j = 2, t = 2]: 4651.80; d[j = 3, t = 1]: 991.22; d[j = 3, t = 2]: 1754.11; d[j = 4, t = 1]: 5177.49; d[j = 4, t = 2]: 4833.09; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.5,4820.294042506706,4597.566142862268,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1754.11; d[j = 2, t = 1]: 5946.84; d[j = 2, t = 2]: 5054.96; d[j = 3, t = 1]: 623.58; d[j = 3, t = 2]: 1754.11; d[j = 4, t = 1]: 5177.49; d[j = 4, t = 2]: 5200.74; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.6,4839.195846857376,4597.566142862268,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1754.11; d[j = 2, t = 1]: 5543.69; d[j = 2, t = 2]: 5458.12; d[j = 3, t = 1]: 255.94; d[j = 3, t = 2]: 1754.11; d[j = 4, t = 1]: 5177.49; d[j = 4, t = 2]: 5568.38; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.7,4858.029542645068,4597.566142862268,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1754.11; d[j = 2, t = 1]: 5140.53; d[j = 2, t = 2]: 5861.27; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 1754.11; d[j = 4, t = 1]: 5051.20; d[j = 4, t = 2]: 5950.60; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.8,4876.707134621423,4597.566142862268,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1754.11; d[j = 2, t = 1]: 4737.37; d[j = 2, t = 2]: 6264.43; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 1754.11; d[j = 4, t = 1]: 4635.58; d[j = 4, t = 2]: 6366.23; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.9,4895.3847265977765,4597.566142862268,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1754.11; d[j = 2, t = 1]: 4334.22; d[j = 2, t = 2]: 6667.59; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 1754.11; d[j = 4, t = 1]: 4219.95; d[j = 4, t = 2]: 6781.85; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
1.0,4909.42316389103,4597.566142862268,0.0,3.0,"d[j = 1, t = 1]: 0.00; d[j = 1, t = 2]: 1754.11; d[j = 2, t = 1]: 4048.36; d[j = 2, t = 2]: 6953.44; d[j = 3, t = 1]: 0.00; d[j = 3, t = 2]: 1754.11; d[j = 4, t = 1]: 3890.40; d[j = 4, t = 2]: 7111.41; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
