FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4657.471126540902,4496.992431237308,0.0,3.0,"d[j = 1, t = 1]: 334.57; d[j = 1, t = 2]: 1423.10; d[j = 2, t = 1]: 2381.90; d[j = 2, t = 2]: 8616.35; d[j = 3, t = 1]: 2575.44; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 5506.16; d[j = 4, t = 2]: 4674.31; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.1,4707.010153216437,4496.992431237308,0.0,3.0,"d[j = 1, t = 1]: 711.08; d[j = 1, t = 2]: 1243.46; d[j = 2, t = 1]: 2185.02; d[j = 2, t = 2]: 8616.35; d[j = 3, t = 1]: 6261.96; d[j = 3, t = 2]: 5721.33; d[j = 4, t = 1]: 772.62; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 3, t = 1]: 1.00; Y[i = 1, l = 1, t = 2]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.2,4774.304837115955,4496.992431237308,0.0,3.0,"d[j = 1, t = 1]: 1087.59; d[j = 1, t = 2]: 1063.83; d[j = 2, t = 1]: 1988.15; d[j = 2, t = 2]: 8616.35; d[j = 3, t = 1]: 6673.33; d[j = 3, t = 2]: 5309.97; d[j = 4, t = 1]: 772.62; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.3,4841.599521015471,4496.992431237308,0.0,3.0,"d[j = 1, t = 1]: 1464.10; d[j = 1, t = 2]: 884.19; d[j = 2, t = 1]: 1791.27; d[j = 2, t = 2]: 8616.35; d[j = 3, t = 1]: 7084.69; d[j = 3, t = 2]: 4898.60; d[j = 4, t = 1]: 772.62; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.4,4908.894204914987,4496.992431237308,0.0,3.0,"d[j = 1, t = 1]: 1840.61; d[j = 1, t = 2]: 704.56; d[j = 2, t = 1]: 1594.40; d[j = 2, t = 2]: 8616.35; d[j = 3, t = 1]: 7496.06; d[j = 3, t = 2]: 4487.24; d[j = 4, t = 1]: 772.62; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.5,4976.188888814504,4496.992431237308,0.0,3.0,"d[j = 1, t = 1]: 2217.12; d[j = 1, t = 2]: 524.92; d[j = 2, t = 1]: 1397.52; d[j = 2, t = 2]: 8616.35; d[j = 3, t = 1]: 7907.42; d[j = 3, t = 2]: 4075.87; d[j = 4, t = 1]: 772.62; d[j = 4, t = 2]: 0.00; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.6,5043.149304624545,4496.992431237308,0.0,3.0,"d[j = 1, t = 1]: 2593.63; d[j = 1, t = 2]: 345.29; d[j = 2, t = 1]: 1200.65; d[j = 2, t = 2]: 8616.35; d[j = 3, t = 1]: 8162.15; d[j = 3, t = 2]: 3462.06; d[j = 4, t = 1]: 772.62; d[j = 4, t = 2]: 359.08; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.7,5109.5661155294165,4496.992431237308,0.0,3.0,"d[j = 1, t = 1]: 2970.14; d[j = 1, t = 2]: 165.65; d[j = 2, t = 1]: 1003.77; d[j = 2, t = 2]: 8616.35; d[j = 3, t = 1]: 8162.15; d[j = 3, t = 2]: 2519.03; d[j = 4, t = 1]: 772.62; d[j = 4, t = 2]: 1302.11; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.8,5176.028898779739,4496.992431237308,0.0,3.0,"d[j = 1, t = 1]: 4260.17; d[j = 1, t = 2]: 1180.46; d[j = 2, t = 1]: 772.62; d[j = 2, t = 2]: 6542.66; d[j = 3, t = 1]: 8162.15; d[j = 3, t = 2]: 1576.00; d[j = 4, t = 1]: 772.62; d[j = 4, t = 2]: 2245.15; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
0.9,5252.574652084237,4496.992431237308,0.0,3.0,"d[j = 1, t = 1]: 4260.17; d[j = 1, t = 2]: 435.20; d[j = 2, t = 1]: 772.62; d[j = 2, t = 2]: 7287.93; d[j = 3, t = 1]: 8162.15; d[j = 3, t = 2]: 632.96; d[j = 4, t = 1]: 772.62; d[j = 4, t = 2]: 3188.18; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
1.0,5301.0037166148595,4496.992431237308,0.0,3.0,"d[j = 1, t = 1]: 4260.17; d[j = 1, t = 2]: 0.00; d[j = 2, t = 1]: 772.62; d[j = 2, t = 2]: 7723.12; d[j = 3, t = 1]: 8162.15; d[j = 3, t = 2]: 0.00; d[j = 4, t = 1]: 772.62; d[j = 4, t = 2]: 3821.14; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 2, t = 1]: 1.00; "
