FI_near,worst_case,nominal_case,large_modules,small_modules,worst_demand,worst_decision
0.0,4173.930680256075,4173.930680256075,0.0,3.0,"d[j = 1, t = 1]: 3411.57; d[j = 1, t = 2]: 1868.40; d[j = 2, t = 1]: 3133.55; d[j = 2, t = 2]: 4342.39; d[j = 3, t = 1]: 2847.58; d[j = 3, t = 2]: 4941.65; d[j = 4, t = 1]: 2631.62; d[j = 4, t = 2]: 2335.06; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.1,4173.930680256075,4173.930680256075,0.0,3.0,"d[j = 1, t = 1]: 3411.57; d[j = 1, t = 2]: 1868.40; d[j = 2, t = 1]: 3133.55; d[j = 2, t = 2]: 4342.39; d[j = 3, t = 1]: 2847.58; d[j = 3, t = 2]: 4941.65; d[j = 4, t = 1]: 2631.62; d[j = 4, t = 2]: 2335.06; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.2,4173.930680256075,4173.930680256075,0.0,3.0,"d[j = 1, t = 1]: 3411.57; d[j = 1, t = 2]: 1868.40; d[j = 2, t = 1]: 3133.55; d[j = 2, t = 2]: 4342.39; d[j = 3, t = 1]: 2847.58; d[j = 3, t = 2]: 4941.65; d[j = 4, t = 1]: 2631.62; d[j = 4, t = 2]: 2335.06; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.3,4173.930680256075,4173.930680256075,0.0,3.0,"d[j = 1, t = 1]: 3411.57; d[j = 1, t = 2]: 1868.40; d[j = 2, t = 1]: 3133.55; d[j = 2, t = 2]: 4342.39; d[j = 3, t = 1]: 2847.58; d[j = 3, t = 2]: 4941.65; d[j = 4, t = 1]: 2631.62; d[j = 4, t = 2]: 2335.06; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.4,4173.930680256075,4173.930680256075,0.0,3.0,"d[j = 1, t = 1]: 3411.57; d[j = 1, t = 2]: 1868.40; d[j = 2, t = 1]: 3133.55; d[j = 2, t = 2]: 4342.39; d[j = 3, t = 1]: 2847.58; d[j = 3, t = 2]: 4941.65; d[j = 4, t = 1]: 2631.62; d[j = 4, t = 2]: 2335.06; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.5,4173.930680256075,4173.930680256075,0.0,3.0,"d[j = 1, t = 1]: 3411.57; d[j = 1, t = 2]: 1868.40; d[j = 2, t = 1]: 3133.55; d[j = 2, t = 2]: 4342.39; d[j = 3, t = 1]: 2847.58; d[j = 3, t = 2]: 4941.65; d[j = 4, t = 1]: 2631.62; d[j = 4, t = 2]: 2335.06; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.6,4173.930680256075,4173.930680256075,0.0,3.0,"d[j = 1, t = 1]: 3411.57; d[j = 1, t = 2]: 1868.40; d[j = 2, t = 1]: 3133.55; d[j = 2, t = 2]: 4342.39; d[j = 3, t = 1]: 2847.58; d[j = 3, t = 2]: 4941.65; d[j = 4, t = 1]: 2631.62; d[j = 4, t = 2]: 2335.06; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.7,4173.930680256075,4173.930680256075,0.0,3.0,"d[j = 1, t = 1]: 3411.57; d[j = 1, t = 2]: 1868.40; d[j = 2, t = 1]: 3133.55; d[j = 2, t = 2]: 4342.39; d[j = 3, t = 1]: 2847.58; d[j = 3, t = 2]: 4941.65; d[j = 4, t = 1]: 2631.62; d[j = 4, t = 2]: 2335.06; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.8,4173.930680256075,4173.930680256075,0.0,3.0,"d[j = 1, t = 1]: 3411.57; d[j = 1, t = 2]: 1868.40; d[j = 2, t = 1]: 3133.55; d[j = 2, t = 2]: 4342.39; d[j = 3, t = 1]: 2847.58; d[j = 3, t = 2]: 4941.65; d[j = 4, t = 1]: 2631.62; d[j = 4, t = 2]: 2335.06; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
0.9,4173.930680256075,4173.930680256075,0.0,3.0,"d[j = 1, t = 1]: 3411.57; d[j = 1, t = 2]: 1868.40; d[j = 2, t = 1]: 3133.55; d[j = 2, t = 2]: 4342.39; d[j = 3, t = 1]: 2847.58; d[j = 3, t = 2]: 4941.65; d[j = 4, t = 1]: 2631.62; d[j = 4, t = 2]: 2335.06; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
1.0,4173.930680256075,4173.930680256075,0.0,3.0,"d[j = 1, t = 1]: 3411.57; d[j = 1, t = 2]: 1868.40; d[j = 2, t = 1]: 3133.55; d[j = 2, t = 2]: 4342.39; d[j = 3, t = 1]: 2847.58; d[j = 3, t = 2]: 4941.65; d[j = 4, t = 1]: 2631.62; d[j = 4, t = 2]: 2335.06; ","Y[i = 1, l = 2, t = 1]: 1.00; Y[i = 2, l = 3, t = 1]: 1.00; Y[i = 2, l = 1, t = 2]: 1.00; "
